id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
22717	Invader Disciple of Nightmare		9C	E8	A9	-1
22718	Invader Elite Soldier of Nightmare		9C	E8	A9	-1
22719	Nihil Invader Warrior		9C	E8	A9	-1
22720	Nihil Invader Healer		9C	E8	A9	-1
22721	Nihil Invader Guide		9C	E8	A9	-1
22722	Nihil Invader Destroyer		9C	E8	A9	-1
22723	Nihil Invader Assassin		9C	E8	A9	-1
22724	Nihil Invader Shaman		9C	E8	A9	-1
22725	Nihil Invader Archer		9C	E8	A9	-1
22726	Nihil Invader Soldier		9C	E8	A9	-1
22727	Nihil Invader Soldier		9C	E8	A9	-1
22728	Nihil Invader Disciple		9C	E8	A9	-1
22729	Nihil Invader Elite Soldier		9C	E8	A9	-1
22730	Mutant Warrior		9C	E8	A9	-1
22731	Mutant Healer		9C	E8	A9	-1
22732	Mutant Guide		9C	E8	A9	-1
22733	Mutant Destroyer		9C	E8	A9	-1
22734	Mutant Assassin		9C	E8	A9	-1
22735	Mutant Shaman		9C	E8	A9	-1
22736	Mutant Sniper		9C	E8	A9	-1
22737	Mutant Soldier		9C	E8	A9	-1
22738	Mutant Soldier		9C	E8	A9	-1
22739	Mutant Disciple		9C	E8	A9	-1
22740	Mutant Elite Soldier		9C	E8	A9	-1
22741	Grave Robber Warrior		9C	E8	A9	-1
22742	Ornithomimus		9C	E8	A9	-1
22743	Deinonychus		9C	E8	A9	-1
22744	Ornithomimus		9C	E8	A9	-1
22745	Deinonychus		9C	E8	A9	-1
22746	Bgurent		9C	E8	A9	-1
22747	Brakian		9C	E8	A9	-1
22748	Groikan		9C	E8	A9	-1
22749	Treykan		9C	E8	A9	-1
22750	Elite Bgurent	Bistakon	9C	E8	A9	-1
22751	Elite Brakian	Bistakon	9C	E8	A9	-1
22752	Elite Groikan	Bistakon	9C	E8	A9	-1
22753	Elite Treykan	Bistakon	9C	E8	A9	-1
22754	Turtlelian		9C	E8	A9	-1
22755	Krajian		9C	E8	A9	-1
22756	Tardyon		9C	E8	A9	-1
22757	Elite Turtlelian	Reptilikon	9C	E8	A9	-1
22758	Elite Krajian	Reptilikon	9C	E8	A9	-1
22759	Elite Tardyon	Reptilikon	9C	E8	A9	-1
22760	Kanibi		9C	E8	A9	-1
22761	Kiriona		9C	E8	A9	-1
22762	Kaiona		9C	E8	A9	-1
22763	Elite Kanibi	Kokracon	9C	E8	A9	-1
22764	Elite Kiriona	Kokracon	9C	E8	A9	-1
22765	Elite Kaiona	Kokracon	9C	E8	A9	-1
22766	Mithril Millipede		9C	E8	A9	-1
22767	Ice Knight		9C	E8	A9	-1
22768	Tanta Lizardman Scout		9C	E8	A9	-1
22769	Tanta Lizardman Warrior		9C	E8	A9	-1
22770	Tanta Lizardman Soldier		9C	E8	A9	-1
22771	Tanta Lizardman Berserker		9C	E8	A9	-1
22772	Tanta Lizardman Archer		9C	E8	A9	-1
22773	Tanta Lizardman Wizard 		9C	E8	A9	-1
22774	Tanta Lizardman Summoner		9C	E8	A9	-1
22775	Sel Mahum Drill Sergeant		9C	E8	A9	-1
22776	Sel Mahum Training Officer		9C	E8	A9	-1
22777	Sel Mahum Drill Sergeant		9C	E8	A9	-1
22778	Sel Mahum Drill Sergeant		9C	E8	A9	-1
22779	Sel Mahum Warrior		9C	E8	A9	-1
22780	Sel Mahum Recruit		9C	E8	A9	-1
22781	Sel Mahum Soldier		9C	E8	A9	-1
22782	Sel Mahum Recruit		9C	E8	A9	-1
22783	Sel Mahum Soldier		9C	E8	A9	-1
22784	Sel Mahum Recruit		9C	E8	A9	-1
22785	Sel Mahum Soldier		9C	E8	A9	-1
22786	Sel Mahum Squad Leader		9C	E8	A9	-1
22787	Sel Mahum Squad Leader		9C	E8	A9	-1
22788	Sel Mahum Squad Leader		9C	E8	A9	-1
22789	Solina Guide		9C	E8	A9	-1
22790	Solina Seeker		9C	E8	A9	-1
22791	Solina Savior		9C	E8	A9	-1
22792	Solina Disciple		9C	E8	A9	-1
22793	Solina Ascetic		9C	E8	A9	-1
22794	Divinity Judge		9C	E8	A9	-1
22795	Divinity Manager		9C	E8	A9	-1
22796	Divinity Supervisor		9C	E8	A9	-1
22797	Divinity Worshipper		9C	E8	A9	-1
22798	Divinity Protector		9C	E8	A9	-1
22799	Divinity Fighter		9C	E8	A9	-1
22800	Divinity Magus		9C	E8	A9	-1
22801	Cruel Pincer Golem		9C	E8	A9	-1
22802	Cruel Pincer Golem		9C	E8	A9	-1
22803	Cruel Pincer Golem		9C	E8	A9	-1
22804	Horrifying Jackhammer Golem		9C	E8	A9	-1
22805	Horrifying Jackhammer Golem		9C	E8	A9	-1
22806	Horrifying Jackhammer Golem		9C	E8	A9	-1
22807	Scout-type Golem No. 28		9C	E8	A9	-1
22808	Scout-type Golem No. 2		9C	E8	A9	-1
22809	Guard Golem		9C	E8	A9	-1
22810	Micro Scout Golem		9C	E8	A9	-1
22811	Great Chaos Golem		9C	E8	A9	-1
22812	Boom Golem		9C	E8	A9	-1
22838	Maluk Leader		9C	E8	A9	-1
22839	Maluk Warlord		9C	E8	A9	-1
22840	Maluk Hunter		9C	E8	A9	-1
22841	Maluk Princess		9C	E8	A9	-1
22842	Maluk Banshee		9C	E8	A9	-1
22843	Maluk Sniper		9C	E8	A9	-1
22844	Dragon Knight		9C	E8	A9	-1
22845	Dragon Knight		9C	E8	A9	-1
22846	Elite Dragon Knight		9C	E8	A9	-1
22847	Dragon Knight Warrior 		9C	E8	A9	-1
22848	Drake Leader		9C	E8	A9	-1
22849	Drake Warrior		9C	E8	A9	-1
22850	Drake Scout		9C	E8	A9	-1
22851	Drake Mage		9C	E8	A9	-1
22852	Dragon Guard		9C	E8	A9	-1
22853	Dragon Mage		9C	E8	A9	-1
22854	Bloody Karik		9C	E8	A9	-1
22855	Bloody Berserker		9C	E8	A9	-1
22856	Bloody Karinness		9C	E8	A9	-1
22857	Knoriks	Land Dragon's Patrol	9C	E8	A9	-1
22863	Fairy Warrior		9C	E8	A9	-1
22864	Fairy Warrior	Wicked	9C	E8	A9	-1
22865	Fairy Warrior	Mature	9C	E8	A9	-1
22866	Fairy Warrior	Imperfect	9C	E8	A9	-1
22867	Fairy Warrior	Violent	9C	E8	A9	-1
22868	Fairy Warrior	Brutal	9C	E8	A9	-1
22869	Fairy Warrior	Fully Enraged	9C	E8	A9	-1
22870	Fairy Warrior	Slightly Enraged	9C	E8	A9	-1
22871	Fairy Rogue		9C	E8	A9	-1
22872	Fairy Rogue	Wicked	9C	E8	A9	-1
22873	Fairy Rogue	Mature	9C	E8	A9	-1
22874	Fairy Rogue	Imperfect	9C	E8	A9	-1
22875	Fairy Rogue	Violent	9C	E8	A9	-1
22876	Fairy Rogue	Brutal	9C	E8	A9	-1
22877	Fairy Rogue	Fully Enraged	9C	E8	A9	-1
22878	Fairy Rogue	Slightly Enraged	9C	E8	A9	-1
22879	Fairy Knight		9C	E8	A9	-1
22880	Fairy Knight	Wicked	9C	E8	A9	-1
22881	Fairy Knight	Mature	9C	E8	A9	-1
22882	Fairy Knight	Imperfect	9C	E8	A9	-1
22883	Fairy Knight	Violent	9C	E8	A9	-1
22884	Fairy Knight	Brutal	9C	E8	A9	-1
22885	Fairy Knight	Fully Enraged	9C	E8	A9	-1
22886	Fairy Knight	Slightly Enraged	9C	E8	A9	-1
22887	Satyr Wizard		9C	E8	A9	-1
22888	Satyr Wizard	Wicked	9C	E8	A9	-1
22889	Satyr Wizard	Mature	9C	E8	A9	-1
22890	Satyr Wizard	Imperfect	9C	E8	A9	-1
22891	Satyr Wizard	Violent	9C	E8	A9	-1
22892	Satyr Wizard	Brutal	9C	E8	A9	-1
22893	Satyr Wizard	Fully Enraged	9C	E8	A9	-1
22894	Satyr Wizard	Slightly Enraged	9C	E8	A9	-1
22895	Satyr Summoner		9C	E8	A9	-1
22896	Satyr Summoner	Wicked	9C	E8	A9	-1
22897	Satyr Summoner	Mature	9C	E8	A9	-1
22898	Satyr Summoner	Imperfect	9C	E8	A9	-1
22899	Satyr Summoner	Violent	9C	E8	A9	-1
22900	Satyr Summoner	Brutal	9C	E8	A9	-1
22901	Satyr Summoner	Fully Enraged	9C	E8	A9	-1
22902	Satyr Summoner	Slightly Enraged	9C	E8	A9	-1
22903	Satyr Witch		9C	E8	A9	-1
22904	Satyr Witch	Wicked	9C	E8	A9	-1
22905	Satyr Witch	Mature	9C	E8	A9	-1
22906	Satyr Witch	Imperfect	9C	E8	A9	-1
22907	Satyr Witch	Violent	9C	E8	A9	-1
22908	Satyr Witch	Brutal	9C	E8	A9	-1
22909	Satyr Witch	Fully Enraged	9C	E8	A9	-1
22910	Satyr Witch	Slightly Enraged	9C	E8	A9	-1
22911	Orbis' Victim		9C	E8	A9	-1
22912	Orbis' Victim		9C	E8	A9	-1
22913	Orbis' Victim		9C	E8	A9	-1
22914	Orbis' Guard		9C	E8	A9	-1
22915	Orbis' Guard		9C	E8	A9	-1
22916	Orbis' Guard		9C	E8	A9	-1
22917	Orbis' Thrower		9C	E8	A9	-1
22918	Orbis' Thrower		9C	E8	A9	-1
22919	Orbis' Thrower		9C	E8	A9	-1
22920	Orbis' Thrower	Scout	9C	E8	A9	-1
22921	Orbis' Curator		9C	E8	A9	-1
22922	Orbis' Curator		9C	E8	A9	-1
22923	Orbis' Curator		9C	E8	A9	-1
22924	Orbis' Ancient Hero		9C	E8	A9	-1
22925	Orbis' Ancient Hero		9C	E8	A9	-1
22926	Orbis' Chief Curator		9C	E8	A9	-1
22927	Orbis' Chief Curator		9C	E8	A9	-1
22928	Octavis' Gladiator		9C	E8	A9	-1
22929	Beast of the Arena		9C	E8	A9	-1
22930	Octavis' Chief Curator		9C	E8	A9	-1
22931	Krakia Bathus		9C	E8	A9	-1
22932	Krakia Carcass		9C	E8	A9	-1
22933	Krakia Lotus		9C	E8	A9	-1
22934	Rakzan		9C	E8	A9	-1
22935	Weiss Khan		9C	E8	A9	-1
22936	Weiss Ele		9C	E8	A9	-1
22937	Bamonti		9C	E8	A9	-1
22938	Seknus		9C	E8	A9	-1
22939	Demonic Bathus		9C	E8	A9	-1
22940	Demonic Carcass		9C	E8	A9	-1
22941	Demonic Lotus		9C	E8	A9	-1
22942	Demonic Rakzan		9C	E8	A9	-1
22943	Demonic Weiss Khan		9C	E8	A9	-1
22944	Demonic Weiss Ele		9C	E8	A9	-1
22945	Demonic Bamonti		9C	E8	A9	-1
22946	Demonic Seknus		9C	E8	A9	-1
22947	Garden Sentry		9C	E8	A9	-1
22948	Garden Scout		9C	E8	A9	-1
22949	Garden Commander		9C	E8	A9	-1
22950	Outdoor Gardener		9C	E8	A9	-1
22951	Garden Destroyer		9C	E8	A9	-1
22952	Garden Watchman		9C	E8	A9	-1
22953	Garden Scout		9C	E8	A9	-1
22954	Sun Garden Manager		9C	E8	A9	-1
22955	Sun Gardener		9C	E8	A9	-1
22956	Garden Commander		9C	E8	A9	-1
22957	Garden Warrior		9C	E8	A9	-1
22958	Moon Garden Manager		9C	E8	A9	-1
22959	Garden Protector		9C	E8	A9	-1
22960	Moon Gardener		9C	E8	A9	-1
22961	Garden Sentry		9C	E8	A9	-1
22962	Garden Commander		9C	E8	A9	-1
22963	Garden Warrior		9C	E8	A9	-1
22964	Apherus Lookout	Bewildered	9C	E8	A9	-1
22965	Novice Phantom		9C	E8	A9	-1
22966	Novice Phantom Wizard 		9C	E8	A9	-1
22967	Median Phantom		9C	E8	A9	-1
22968	Median Escort Swordsman		9C	E8	A9	-1
22969	Wraith Guardian		9C	E8	A9	-1
22970	Wraith Warrior		9C	E8	A9	-1
22979	Novice Escort Swordsman		9C	E8	A9	-1
22980	Novice Escort Wizard		9C	E8	A9	-1
22981	Median Escort Swordsman		9C	E8	A9	-1
22983	Escort Warrior		9C	E8	A9	-1
22984	Nemertess	Escort	9C	E8	A9	-1
22985	Spezion's Pawn	Prison Raider	9C	E8	A9	-1
22991	Crawler	Husk	9C	E8	A9	-1
22992	Stalker	Husk	9C	E8	A9	-1
22993	Critter	Husk	9C	E8	A9	-1
22994	Avian	Husk	9C	E8	A9	-1
22995	Rider	Husk	9C	E8	A9	-1
22996	Krapher	Husk	9C	E8	A9	-1
22997	Handyman	Embryo	9C	E8	A9	-1
22998	Operative	Embryo	9C	E8	A9	-1
23010	Square Intruder		9C	E8	A9	-1
23011	Square Attacker		9C	E8	A9	-1
23012	Stronghold Protector		9C	E8	A9	-1
23013	Spirit Protector		9C	E8	A9	-1
23014	Vicious Dueler		9C	E8	A9	-1
23015	Vicious Swordsman		9C	E8	A9	-1
23016	Vicious Warrior		9C	E8	A9	-1
23017	Punisher of Sins		9C	E8	A9	-1
23018	Judge of Sins		9C	E8	A9	-1
23019	Arbitrator of Sins		9C	E8	A9	-1
23020	Giant Wild Boar		9C	E8	A9	-1
23021	Giant Venomous Spider		9C	E8	A9	-1
23022	Skeleton Warrior	Enraged	9C	E8	A9	-1
23023	Ruin Bat	Enraged	9C	E8	A9	-1
23024	Weary Jaguar		9C	E8	A9	-1
23025	Weary Jaguar Scout		9C	E8	A9	-1
23026	Sahara		9C	E8	A9	-1
23027	Taklacan		9C	E8	A9	-1
23028	Torumba		9C	E8	A9	-1
23029	Dopagen		9C	E8	A9	-1
23030	Taklacan		9C	E8	A9	-1
23031	Torumba		9C	E8	A9	-1
23032	Dopagen		9C	E8	A9	-1
23033	Failed Creation		9C	E8	A9	-1
23034	Failed Creation		9C	E8	A9	-1
23035	Failed Creation		9C	E8	A9	-1
23036	Failed Creation		9C	E8	A9	-1
23037	Failed Creation		9C	E8	A9	-1
23038	Angel Statue Keeper		9C	E8	A9	-1
23039	Fountain Keeper		9C	E8	A9	-1
23040	Goddess Statue Keeper		9C	E8	A9	-1
23041	Pan Direm		9C	E8	A9	-1
23044	Exhausted Vengeful Spirit 		9C	E8	A9	-1
23045	Wings of Viciousness		9C	E8	A9	-1
23046	Byron's Knight		9C	E8	A9	-1
23047	Terestian		9C	E8	A9	-1
23048	Drill Demon		9C	E8	A9	-1
23049	Knight's Vengeful Spirit		9C	E8	A9	-1
23050	Escort Knight's Vengeful Spirit		9C	E8	A9	-1
23051	Byron's Confidant		9C	E8	A9	-1
23052	Evil Shadow		9C	E8	A9	-1
23053	Brutal Warrior		9C	E8	A9	-1
23054	Demon Knight		9C	E8	A9	-1
23055	Demon Priest		9C	E8	A9	-1
23056	Vampire Queen		9C	E8	A9	-1
23057	Bonehead Slave		9C	E8	A9	-1
23058	Platinum Tribe Soldier		9C	E8	A9	-1
23059	Platinum Tribe Archer		9C	E8	A9	-1
23060	Platinum Tribe Warrior		9C	E8	A9	-1
23061	Platinum Tribe Shaman		9C	E8	A9	-1
23062	Platinum Tribe Prefect		9C	E8	A9	-1
23063	Heaven's Palace Knight		9C	E8	A9	-1
23064	Heaven's Palace Fighter		9C	E8	A9	-1
23065	Heaven's Palace Terminator		9C	E8	A9	-1
23066	Heaven's Palace Priest		9C	E8	A9	-1
23067	Heaven's Palace Judge		9C	E8	A9	-1
23068	Heaven's Palace Sniper		9C	E8	A9	-1
23069	Vladimir's Warrior		9C	E8	A9	-1
23070	Lazearth' Warrior		9C	E8	A9	-1
23071	Beastian		9C	E8	A9	-1
23072	Birestian		9C	E8	A9	-1
23073	Kenneth Bastian 		9C	E8	A9	-1
23074	Heaven's Palace Noble Warrior		9C	E8	A9	-1
23075	Heaven's Palace Noble Knight		9C	E8	A9	-1
23076	Restrained Soldier		9C	E8	A9	-1
23077	Nameless Lunacy		9C	E8	A9	-1
23078	Restrained Wizard		9C	E8	A9	-1
23079	Nameless Lunacy		9C	E8	A9	-1
23080	Corrupted Poison Cloud		9C	E8	A9	-1
23081	Restrained Vampire	Absorber of Light	9C	E8	A9	-1
23082	Restrained Elite Soldier		9C	E8	A9	-1
23083	Nameless Berserker		9C	E8	A9	-1
23084	Restrained Elite Wizard		9C	E8	A9	-1
23085	Nameless Berserker		9C	E8	A9	-1
23086	Octavis' Gladiator		9C	E8	A9	-1
23087	Beast of the Arena		9C	E8	A9	-1
23088	Octavis' Chief Curator		9C	E8	A9	-1
23089	Hero of the Arena	Cursed	9C	E8	A9	-1
23090	Hall Manager		9C	E8	A9	-1
23091	Hall Guard Warrior		9C	E8	A9	-1
23092	Hall Guard Warrior		9C	E8	A9	-1
23093	Hall Guard Healer		9C	E8	A9	-1
23094	Poisonous Spider		9C	E8	A9	-1
23095	Arachnid Predator		9C	E8	A9	-1
23096	Tumran Bugbear		9C	E8	A9	-1
23097	Skeleton Marauder		9C	E8	A9	-1
23098	Granite Golem		9C	E8	A9	-1
23099	Ant Soldier		9C	E8	A9	-1
23100	Ant Warrior Captain		9C	E8	A9	-1
23101	Slaughter Bathin		9C	E8	A9	-1
23102	Bathin's Knight		9C	E8	A9	-1
23103	Bathin's Wizard		9C	E8	A9	-1
23104	Elmoreden's Lady		9C	E8	A9	-1
23105	Elmoreden's Archer		9C	E8	A9	-1
23106	Elmoreden's Maid		9C	E8	A9	-1
23107	Elmoreden's Warrior		9C	E8	A9	-1
23108	Binder		9C	E8	A9	-1
23109	Bound Warrior		9C	E8	A9	-1
23110	Bound Archer		9C	E8	A9	-1
23111	Heaven's Palace Seraphim		9C	E8	A9	-1
23112	Heaven's Palace Seraphim Escort		9C	E8	A9	-1
23113	Crawler	Husk	9C	E8	A9	-1
23114	Stalker	Husk	9C	E8	A9	-1
23115	Critter	Husk	9C	E8	A9	-1
23116	Avian	Husk	9C	E8	A9	-1
23117	Rider	Husk	9C	E8	A9	-1
23118	Krapher	Husk	9C	E8	A9	-1
23119	Handyman	Embryo	9C	E8	A9	-1
23120	Operative	Embryo	9C	E8	A9	-1
23121	Thief		9C	E8	A9	-1
23122	Eyesaroch	Husk	9C	E8	A9	-1
23123	Isolation Room Warden		9C	E8	A9	-1
23124	Istina's Creation		9C	E8	A9	-1
23125	Istina's Creation		9C	E8	A9	-1
23126	Elite Escort	Embryo	9C	E8	A9	-1
23127	Elite Manhunter	Embryo	9C	E8	A9	-1
23128	Elite Warrior	Embryo	9C	E8	A9	-1
23129	Elite Alchemist	Embryo	9C	E8	A9	-1
23130	Elite High Priest	Embryo	9C	E8	A9	-1
23131	Executor Captain	Embryo	9C	E8	A9	-1
23132	Shilen's Enchanter	Embryo	9C	E8	A9	-1
23133	Shilen's Priest	Embryo	9C	E8	A9	-1
23134	Shilen's Protector	Embryo	9C	E8	A9	-1
23135	Shilen's Warrior	Embryo	9C	E8	A9	-1
23136	Shilen's Mage	Embryo	9C	E8	A9	-1
23137	Shilen's Assassin	Embryo	9C	E8	A9	-1
23138	Shilen's Bladers	Embryo	9C	E8	A9	-1
23139	Researcher	Embryo	9C	E8	A9	-1
23140	Archer Recruit	Embryo	9C	E8	A9	-1
23141	Soldier Recruit	Embryo	9C	E8	A9	-1
23142	Knight Recruit	Embryo	9C	E8	A9	-1
23143	Octavis' Gladiator		9C	E8	A9	-1
23144	Beast of the Arena		9C	E8	A9	-1
23145	Octavis' Gladiator		9C	E8	A9	-1
23146	Beast of the Arena		9C	E8	A9	-1
23147	Resurrected Creation		9C	E8	A9	-1
23148	Lunatic Creature		9C	E8	A9	-1
23149	Undead Creature		9C	E8	A9	-1
23150	Hellish Creature		9C	E8	A9	-1
23151	Shilen's Messenger		9C	E8	A9	-1
23152	Eyesaroch		9C	E8	A9	-1
23153	Achelando		9C	E8	A9	-1
23154	Styrindo		9C	E8	A9	-1
23155	Ashende		9C	E8	A9	-1
23156	Meforde		9C	E8	A9	-1
23157	Rorka		9C	E8	A9	-1
23158	Shumerun		9C	E8	A9	-1
23159	Accencio	Event Monster	9C	E8	A9	-1
23160	Garden Chief Priest		9C	E8	A9	-1
23161	Garden Priest		9C	E8	A9	-1
23162	Corpse Devourer		9C	E8	A9	-1
23163	Corpse Absorber		9C	E8	A9	-1
23164	Corpse Shredder		9C	E8	A9	-1
23165	Plagueworm		9C	E8	A9	-1
23166	Contaminated Rotten Root		9C	E8	A9	-1
23167	Decayed Spore		9C	E8	A9	-1
23168	Swamp Tracker		9C	E8	A9	-1
23169	Swamp Assassin		9C	E8	A9	-1
23170	Swamp Watcher		9C	E8	A9	-1
23171	Corpse Collector		9C	E8	A9	-1
23172	Delegate of Blood		9C	E8	A9	-1
23173	Blood Aide		9C	E8	A9	-1
23174	Arbitor of Darkness		9C	E8	A9	-1
23175	Altar of Evil Spirit Offering Box		9C	E8	A9	-1
23176	Mutated Cerberos		9C	E8	A9	-1
23177	Dartanion		9C	E8	A9	-1
23178	Insane Phion		9C	E8	A9	-1
23179	Dimensional Rifter		9C	E8	A9	-1
23180	Hellgate Fighting Dog 		9C	E8	A9	-1
23181	Succubus Soldier		9C	E8	A9	-1
23182	Succubus Warrior		9C	E8	A9	-1
23183	Succubus Archer		9C	E8	A9	-1
23184	Succubus Shaman		9C	E8	A9	-1
23185	Bloody Succubus	Succubus Disciple	9C	E8	A9	-1
23186	Phantom Soldier		9C	E8	A9	-1
23187	Phantom Warrior		9C	E8	A9	-1
23188	Phantom Archer		9C	E8	A9	-1
23189	Phantom Shaman		9C	E8	A9	-1
23190	Phantom Martyr		9C	E8	A9	-1
23191	Succubus of Death	Succubus Disciple	9C	E8	A9	-1
23192	Succubus of Darkness	Succubus Disciple	9C	E8	A9	-1
23193	Apparition Destroyer		9C	E8	A9	-1
23194	Apparition Assassin		9C	E8	A9	-1
23195	Apparition Sniper		9C	E8	A9	-1
23196	Apparition Wizard		9C	E8	A9	-1
23197	Succubus of Lunacy	Succubus Disciple	9C	E8	A9	-1
23198	Succubus of Silence	Succubus Disciple	9C	E8	A9	-1
23199	Sadiac the Killer		9C	E8	A9	-1
23200	Turan the Severed Ghost		9C	E8	A9	-1
23201	Nagdu the Deformed Merman		9C	E8	A9	-1
23202	Hakal the Butchered		9C	E8	A9	-1
23203	Centa the Standing Beast		9C	E8	A9	-1
23204	Adidaiu of the Killer Fangs 		9C	E8	A9	-1
23205	Haskal the Floating Ghost		9C	E8	A9	-1
23206	Samita the Ex-Torture Expert		9C	E8	A9	-1
23207	Gazem	Fortress Scout	9C	E8	A9	-1
23208	Rosenia's Divine Spirit		9C	E8	A9	-1
23209	Kelbara the Dualsword Slaughterer		9C	E8	A9	-1
23210	Mandragora of Joy and Sorrow		9C	E8	A9	-1
23211	Mandragora of Prayer		9C	E8	A9	-1
23212	Scaldisect the Furious		9C	E8	A9	-1
23213	Beggar Zofan		9C	E8	A9	-1
23214	Beggar Zofan		9C	E8	A9	-1
23215	Zofan		9C	E8	A9	-1
23216	Zofan		9C	E8	A9	-1
23217	Young Zofan		9C	E8	A9	-1
23218	Young Zofan		9C	E8	A9	-1
23219	Engineer Zofan		9C	E8	A9	-1
23220	Kunda Watchman		9C	E8	A9	-1
23221	Adac the Engineer	Chief Engineer	9C	E8	A9	-1
23222	Borok the Engineer	Chief Engineer	9C	E8	A9	-1
23223	Koja the Engineer	Chief Engineer	9C	E8	A9	-1
23224	Kunda Guardian		9C	E8	A9	-1
23225	Kunda Berserker		9C	E8	A9	-1
23226	Kunda Executor		9C	E8	A9	-1
23227	Beggar Zofan		9C	E8	A9	-1
23228	Beggar Zofan		9C	E8	A9	-1
23229	Zofan		9C	E8	A9	-1
23230	Zofan		9C	E8	A9	-1
23231	Young Zofan		9C	E8	A9	-1
23232	Young Zofan		9C	E8	A9	-1
23233	Engineer Zofan	Northern Device Supervisor	9C	E8	A9	-1
23234	Engineer Zofan	Southern Device Supervisor	9C	E8	A9	-1
23235	Kunda		9C	E8	A9	-1
23236	Kunda		9C	E8	A9	-1
23237	Engineer Zofan		9C	E8	A9	-1
23238	Kurklin the Shredder		9C	E8	A9	-1
23239	Heidmann		9C	E8	A9	-1
23240	Mandragora		9C	E8	A9	-1
23241	Mandragora		9C	E8	A9	-1
23242	Pafuron		9C	E8	A9	-1
23243	Krutati		9C	E8	A9	-1
23244	Alluring Irene		9C	E8	A9	-1
23245	Isaad	Watchman of the Eye of Infinity	9C	E8	A9	-1
23246	Spicula 1		9C	E8	A9	-1
23247	Spicula 2		9C	E8	A9	-1
23248	Spicula 3		9C	E8	A9	-1
23249	Spicula 4		9C	E8	A9	-1
23250	Spicula 5		9C	E8	A9	-1
23251	Spicula 6		9C	E8	A9	-1
23252	Yin Spicula 1		9C	E8	A9	-1
23253	Yin Spicula 2		9C	E8	A9	-1
23254	Yin Spicula		9C	E8	A9	-1
23255	Light Golem		9C	E8	A9	-1
23256	Draw Golem		9C	E8	A9	-1
23257	Twosword Golem		9C	E8	A9	-1
23258	Crane Golem		9C	E8	A9	-1
23259	Broken-bodied Golem		9C	E8	A9	-1
23260	Summoned Golem Body		9C	E8	A9	-1
23261	Broken Berserk Golem		9C	E8	A9	-1
23262	Spicula Elite Soldier		9C	E8	A9	-1
23263	Broken Golem of Repairs		9C	E8	A9	-1
23264	Broken Drill Golem		9C	E8	A9	-1
23265	Broken Excavator Golem		9C	E8	A9	-1
23266	Broken Pincer Golem		9C	E8	A9	-1
23267	Screw Golem		9C	E8	A9	-1
23268	Spicula Scout Golem		9C	E8	A9	-1
23269	Battle Golem		9C	E8	A9	-1
23270	Patrol Fighter		9C	E8	A9	-1
23271	Patrol Archer		9C	E8	A9	-1
23272	Spicula Fighter		9C	E8	A9	-1
23273	Spicula Archer		9C	E8	A9	-1
23274	Spicula Elite Captain		9C	E8	A9	-1
23275	Spicula Captain	Elite	9C	E8	A9	-1
23276	Chief Scout		9C	E8	A9	-1
23277	Ritual Offering		9C	E8	A9	-1
23278	Triol's Layperson		9C	E8	A9	-1
23279	Triol's Priest		9C	E8	A9	-1
23280	Temple Guard		9C	E8	A9	-1
23281	Temple Guard Captain		9C	E8	A9	-1
23282	Ritual Offering		9C	E8	A9	-1
23283	Triol's Believer		9C	E8	A9	-1
23284	Ritual Sacrifice		9C	E8	A9	-1
23285	Triol's Trooper		9C	E8	A9	-1
23286	Triol's Trooper		9C	E8	A9	-1
23287	Triol's Trooper		9C	E8	A9	-1
23288	Triol's Trooper		9C	E8	A9	-1
23289	Triol's Trooper		9C	E8	A9	-1
23290	Royal Knight		9C	E8	A9	-1
23291	Personal Magician		9C	E8	A9	-1
23292	Royal Guard		9C	E8	A9	-1
23293	Royal Guard Captain		9C	E8	A9	-1
23294	Chief Magician		9C	E8	A9	-1
23295	Operations Manager		9C	E8	A9	-1
23296	Chief Quartermaster		9C	E8	A9	-1
23297	Escort		9C	E8	A9	-1
23298	Royal Quartermaster		9C	E8	A9	-1
23299	Operations Chief of the 7th Division		9C	E8	A9	-1
23300	Commander of Operations		9C	E8	A9	-1
23301	Laido Destruction Golem		9C	E8	A9	-1
23302	Laido Golem of Repairs		9C	E8	A9	-1
23303	Spicula Elite Guard		9C	E8	A9	-1
23304	Spicula Larva		9C	E8	A9	-1
23305	Corroded Skeleton		9C	E8	A9	-1
23306	Rotten Corpse		9C	E8	A9	-1
23307	Corpse Spider		9C	E8	A9	-1
23308	Explosive Spider		9C	E8	A9	-1
23309	Corpse Looter Stakato		9C	E8	A9	-1
23310	Lesser Laikel		9C	E8	A9	-1
23311	Valley Buffalo		9C	E8	A9	-1
23312	Valley Grendel		9C	E8	A9	-1
23313	Disciple of Protection		9C	E8	A9	-1
23314	Nerva Orc Raider		9C	E8	A9	-1
23315	Nerva Orc Archer		9C	E8	A9	-1
23316	Nerva Orc Priest		9C	E8	A9	-1
23317	Nerva Orc Wizard		9C	E8	A9	-1
23318	Nerva Orc Assassin		9C	E8	A9	-1
23319	Nerva Orc Ambusher		9C	E8	A9	-1
23320	Nerva Orc Merchant		9C	E8	A9	-1
23321	Nerva Orc Warrior		9C	E8	A9	-1
23322	Nerva Orc Prefect		9C	E8	A9	-1
23323	Nerva Orc Elite		9C	E8	A9	-1
23324	Captain	Nerva Bloodlust	9C	E8	A9	-1
