id	name	add_name	description	popup	action	unk1	unk2	unk3	Card	unk_5[0]	unk_5[1]	unk_5[2]	unk_5[3]	unk_5[4]	unk_5[5]	unk_5[6]
3181	タイラントの体液		タイラントの体液をビンに入れた物。これを10個集めてマスター イキシアのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3182	ナイトシェードの根		貴重な薬草ナイトシェードの根。これを10個集めてマスター イキシアのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3183	ベラドンナ		たったの一滴で牛をも殺すという伝説の猛毒。これを修士メテウスのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3184	エルダースの頭骨		カイシャの黙示録の写本を執筆したエルダース修士の頭骨。これをマジスター カイラのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3185	エルダースの頭骨		エルダース修士の頭骨。これをエルダースの末裔｢ロア｣に渡してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3186	エルダースの伝票		エルダース修士が倉庫に品物を預けた時に受け取った伝票。これを持ってグルーディン村の倉庫に行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3187	黙示録の写本		カイシャの黙示録の写本。これをマジスター カイラのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3188	カイラの指示書		マジスター カイラの指示が書いてあるメモ。レベル38になったら、また訪ねてこいという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3189	カイラの推薦状		マジスター カイラが書いてくれた推薦状。これを持ってダーク エルフ村の大長老シフィエルを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3190	パルスのお守り		大長老シフィエルがシリエンの入門式が終わるまで身につけておけとくれたお守りです。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3191	シフィエルの手紙		大長老シフィエルが巫女アルケニアに送る手紙。巫女アルケニアは成人式の祭壇にいます。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3192	アルケニアのメモ		巫女アルケニアが書いてくれたメモ。レッド フェアリー ダストとティ ミ リランの樹液を持ってこいという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3193	ピクシーの柘榴石		ブラッディ ピクシーが約束の証にくれた柘榴石。4つの異種族の頭骨を1個ずつ手に入れて持ってきてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3194	グランディスの頭骨		グランディスの頭骨。これを1個手に入れてブラッディ ピクシーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3195	カルル バグベアーの頭骨		カルル バグベアーの頭骨。これを1個手に入れてブラッディ ピクシーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3196	ブレカ オーク オーバーロードの頭骨		ブレカ オーク オーバーロードの頭骨。これを1個手に入れてブラッディ ピクシーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3197	レット族長の頭骨		レット リザードマン オーバーロードの頭骨。これを1個手に入れてブラッディ ピクシーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3198	レッド フェアリー ダスト		ブラッディ ピクシーがくれたレッド フェアリー ダスト。これを巫女アルケニアのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3199	ティ ミ リランの種		ティ ミ リランが約束の証にくれた種。ブラック ウィロー ラーカーを倒してその葉を持ってこい。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3200	ブラック ウィローの葉		ブラック ウィロー ラーカーを倒して得た葉。これをティ ミ リランのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3201	ティ ミ リランの樹液		ティ ミ リランの樹液。これを巫女アルケニアのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3202	アルケニアの手紙		巫女アルケニアが書いてくれた手紙。シリエンの入門儀式がすべて終了したという内容。大長老シフィエルのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3203	栄光の証		栄光の試験をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3204	ボキアンの指令書		｢マナセンの破片、タイラントの爪、ガーディアン バシリスクの牙を10個ずつ集めて持ってこい！｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3205	マナセンの破片		壊れたマナセンの破片。これを10個集めて軍将ボキアンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3206	タイラントの爪		タイラントを倒してその爪を抜き取った物。これを10個集めて軍将ボキアンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3207	ガーディアン バシリスクの牙		ガーディアン バシリスクを倒してその牙を抜き取った物。これを10個集めて軍将ボキアンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3208	ボキアンの指令書		軍将ボキアンがくれた指令書。ディオン城の村のガンジの族長チアンタを訪ねろという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3209	オーソリティー ネックレス		炎の君主カカイの代理人に与えられるシンボル。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3210	チアンタの指令書		ガンジの族長チアンタの指令が書かれている文書。下級オーク部族から炎の笏を取り戻せという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3211	ブレカの笏		ブレカ オークの族長からもらった炎の笏。残りの4部族の笏と一緒にガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3212	エンクの笏		エンク オークの族長からもらった炎の笏。残りの4部族の笏と一緒にガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3213	ヴクの笏		ヴク オークの族長からもらった炎の笏。残りの4部族の笏と一緒にガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3214	トゥレックの笏		トゥレック オークの族長からもらった炎の笏。残りの4部族の笏と一緒にガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3215	レヌントの笏		レヌント オークの族長からもらった炎の笏。残りの4部族の笏と一緒にガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3216	チアンタの指令書		ガンジの族長チアンタの指令が書かれている文書。レベル38になったら指令を与えるという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3217	チアンタの指令書		ガンジの族長チアンタの指令が書かれている文書。ティマック オーク、タムリン オークの首をそれぞれ20個ずつ切って持ってこいという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3218	タムリン オークの首		タムリン オークを倒してその首を切った物。これを20個集めてガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3219	ティマック オークの首		ティマック オークを倒してその首を切った物。これを20個集めてガンジの族長チアンタのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3220	笏の入った箱		下級オーク部族から取り戻した炎の笏を5つ入れた箱。これをオーク村の祭司長タナピのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3221	パシカの首		ボルタルの息子パシカを倒してその首を切った物。ブレカの族長ボルタルに見せてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3222	ボルタスの首		ボルタルの息子ボルタスを倒してその首を切った物。ブレカの族長ボルタルに見せてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3223	ボルタルのグローブ		ブレカの族長ボルタルが投げ捨てたグローブ。ボルタルの息子ボルタス、 ボルタルの息子パシカを倒してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3224	エンク軍将の首		エンク オーク オーバーロードを倒してその首を切った物。これをエンクの族長ケプラに見せてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3225	ケプラのグローブ		エンクの族長ケプラが投げ捨てたグローブ。エンク オーク オーバーロードを倒してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3226	マクム バグベアーの首		マクム バグベアー傭兵を倒してその首を切った物。これをトゥレックの族長ブライに見せてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3227	ブライのグローブ		トゥレックの族長ブライが投げ捨てたグローブ。マクム バグベアー傭兵を倒してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3228	マナキアの手紙		祭司長マナキアの手紙。これを持ってブレカ オークの族長を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3229	マナキアの手紙		祭司長マナキアの手紙。これを持ってエンク オークの族長を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3230	カスマンの手紙		軍将カスマンの手紙。これを持ってヴクの族長を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3231	カスマンの手紙		軍将カスマンの手紙。これを持ってトゥレック オークの族長を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3232	カスマンの手紙		軍将カスマンの手紙。これを持ってレヌント オークの族長を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3233	ドゥリコの契約書		ヴクの族長ドゥリコの契約書。クルマ湿地のマーシュ スタッカート ドローンを一掃してくれという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3234	マーシュ スタッカートの抜け殻		マーシュ スタッカート ドローンを倒してその皮をはぎ取った物。これを30個集めてヴクの族長ドゥリコのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3235	タナピの指令書		祭司長タナピの指令書。ラグナ オークのオーバーロードとシャーマンを倒してタントス部族の笏を取り戻してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3236	タントスの笏		滅亡したタントス部族の炎の笏。これを祭司長タナピのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3237	儀礼の箱		下級オークから取り戻した笏とタントス部族の笏を入れた箱。炎の君主カカイのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3238	繁栄の証		繁栄の試験をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3239	試練のリング		繁栄の試験を受けるドワーフに与えられるリング。豊富の4つの証を捜してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3240	試練のリング		繁栄の試験を受けるドワーフに与えられるリング。絶対幾何学の秘密が書かれたマーブルのタブレットを捜してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3241	古い会計帳簿		最長老ロッキリンの会計帳簿。財宝の証。これをギラン城の村の倉庫番パマンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3242	祝福された種		マーブルの祝福された種。肥沃な土地の証。これをギラン城の村の倉庫番パマンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3243	エミリーのレシピ		出産前と産後に良い料理の調理法が書かれたレシピ。多産の証。これをギラン城の村の倉庫番パマンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3244	リリスのエルヴン ウェハー		エルフの長寿の秘訣と推測される食品。健康の証。これをギラン城の村の倉庫番パマンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3245	マーブルのタブレット ピース		絶対幾何学の秘密が書かれたマーブルのタブレットの一部。ギラン城の村の倉庫番パマンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3246	回収資格証		ギルド寄付金を回収できる資格証。未納者を探しに行き、寄付金を回収してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3247	ロッキリンの督促状		未納のギルド寄付金を早く出せという督促状。これを長老スピロンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3248	ロッキリンの督促状		未納のギルド寄付金を早く出せという督促状。これを長老バランキのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3249	ロッキリンの督促状		未納のギルド寄付金を早く出せという督促状。これを長老キーフのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3250	ロッキリンの督促状		未納のギルド寄付金を早く出せという督促状。これを長老フィラールのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3251	ロッキリンの督促状		未納のギルド寄付金を早く出せという督促状。これを長老アリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3252	商人チャリの寄付金		商人チャリのギルド寄付金。これを長老スピロンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3253	商人ミオンの寄付金		商人ミオンのギルド寄付金。これを長老バランキのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3254	マリフェ レッドボンネットの寄付金		マリフェ レッドボンネットのギルド寄付金。これを長老バランキのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3255	マリフェ レッドボンネットの依頼書		マリフェ レッドボンネットの依頼が書かれたメモ。動物の皮10枚を集めて持ってこいという内容。動物の皮は製作材料アイテムです。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3256	マスター トーマの寄付金		マスター トーマのギルド寄付金。これを長老アリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3257	ボルターの納付領収書		鉱夫ボルターの寄付金の領収書。長老フィラールのところに持って行き、ボルターが寄付金を出したか確認してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3258	寄付金の領収書		長老スピロンからもらった未納寄付金の領収書。5枚の領収書を集めて最長老ロッキリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3259	寄付金の領収書		長老バランキからもらった未納寄付金の領収書。5枚の領収書を集めて最長老ロッキリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3260	寄付金の領収書		長老キーフからもらった未納寄付金の領収書。5枚の領収書を集めて最長老ロッキリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3261	寄付金の領収書		長老フィラールからもらった未納寄付金の領収書。5枚の領収書を集めて最長老ロッキリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3262	寄付金の領収書		長老アリンからもらった未納寄付金の領収書。5枚の領収書を集めて最長老ロッキリンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3263	トロッコの委任書		｢この委任書の所持者はトロッコの代わりに寄付金を納付することに同意する｣長老キーフのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3264	ブライトの材料リスト		警備兵ブライトが書いてくれた材料リスト。｢マンドラゴラの花びら20枚、紅色の湿地ゴケ10束｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3265	マンドラゴラの花びら		マンドラゴラの花びら。これを20枚集めて、警備兵ブライトのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3266	紅色の湿地ゴケ		クリムゾン アントからもらった紅色の湿地ゴケ。これを10個集めて、警備兵ブライトのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3267	マンドラゴラの花束		マンドラゴラの花びらと紅色の湿地ゴケで作った花束。これをディオン城の村のエミリーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3268	パマンの指示書		倉庫番パマンの指示が書いてあるメモ。レベル38になったら、また訪ねてこいという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3269	パマンの手紙		倉庫番パマンの手紙。これを持ってクルマの塔にいるマエストロ ニコラを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3270	粘土の生地		マエストロ ニコラがくれた粘土の生地。これで下巨人の箱からカギ穴のパターンをとることができます。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3271	カギ穴のパターン		粘土の生地で作ったカギ穴のパターン。これをマエストロ ニコラのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3272	ニコラのリスト		｢スタッカートの皮20枚、インピキオの毒袋10個、マーシュ スパイダーのトゲ10個、クリスタル：Dグレード10個。｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3273	スタッカートの皮		マーシュ スタッカートの皮をはいだ物。下巨人のカギの製作に使われる材料。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3274	インピキオの毒袋		インピキオの首から取った毒袋。下巨人のカギの製作に使われる材料。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3275	マーシュ スパイダーのトゲ		マーシュ スパイダーの外皮から抜き取ったトゲ。下巨人のカギの製作に使われる材料。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3276	チャンピオンの証		チャンピオンの審査をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3277	アスカロンの手紙		老兵アスカロンの手紙。これを持ってディオン城の村のメイソンを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3278	メイソンの手紙		メイソンがギラン城の村の老兵アスカロンに送る手紙です。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3279	スチール ローズ団のリング		メイソンがくれたリング。スチール ローズ傭兵団の証が刻まれています。メイソンの代わりに復讐してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3280	アスカロンの手紙		老兵アスカロンの手紙。これを持ってギラン城の村の商人グルートを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3281	ホワイト ローズの記章		商人グルートがくれた記章。スチール ローズ傭兵団の衛生兵が着用していた物。グルートの材料収集を手伝え。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3282	グルートの手紙		商人グルートがギラン城の村の老兵アスカロンに送る手紙。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3283	アスカロンの手紙		老兵アスカロンの手紙。これを持ってオーレン城の村の警備隊長モーエンを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3284	モーエンの指令書		｢ロード スカベンジャーまたはロード コレクターの首を10個取って持ってこい。｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3285	モーエンの指令書		｢レット リザードマンを一掃してその証に牙を10個持ってこい。｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3286	モーエンの手紙		警備隊長モーエンがギラン城の村の老兵アスカロンに送る手紙。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3287	ハーピーの卵		ハーピーを倒して得た卵。これを30個集めて、ギラン城の村の商人グルートのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3288	メデューサの毒		メデューサを倒して得た毒。これを30個集めて、ギラン城の村の商人グルートのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3289	ウィンドスースの胆液		ウィンドスースを倒して得た胆液。これを30個集めて、ギラン城の村の商人グルートのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3290	ブラッド アックス近衛隊の首		ブラッド アックスのボディガードを打ち倒して得た首。10個集めてディオン城の村のメイソンのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3291	ロード ラットマンの首		ロード スカベンジャーまたはコレクターを打ち倒して得た首。10個集めて警備隊長モーエンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3292	レット リザードマンの牙		レット リザードマンを倒して抜いた牙。10個集めて警備隊長モーエンのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3293	サジタリウスの証		サジタリウスの審査をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3294	バナードの紹介状		この手紙を持ってフローラン村のサジタリウス ハミルを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3295	ハミルの手紙		この手紙を持って荒地の南の入り口のアロン タンフォード卿を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3296	ハミルの手紙		この手紙を持ってギラン城の村の軍将ボキアンを訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3297	ハミルの手紙		この手紙を持ってオーレンの象牙の塔のガウエンという者を訪ねてください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3298	1番目ハンターのルーン		ハンターのルーンが刻まれたストーン。これを10個集めてフローラン村のハミルのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3299	2番目ハンターのルーン		ブレカ オーク オーバーロードやシャーマンからもらったルーン。これを10個集めて、スネイクのお守りと一緒に軍将ボキアンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3300	カデシュのお守り		死霊カデシュを倒して得たおかしなお守りです。フローラン村のサジタリウス ハミルのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3301	スネイクのお守り		ブレカ オークが仕えるサーペント トーテムにかかわりのあるお守りです。ギラン城の村の軍将ボキアンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3302	ミスリル クリップ		クレセント ムーン ボウの復元に使われる材料。残りの材料と一緒に象牙の塔のマジスター ガウエンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3303	スタッカート キチン		クレセント ムーン ボウの復元に使われる材料。残りの材料と一緒に象牙の塔のマジスター ガウエンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3304	強化ボウの弦		クレセント ムーン ボウの復元に使われる材料。残りの材料と一緒に象牙の塔のマジスター ガウエンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3305	マナセンの角		クレセント ムーン ボウの復元に使われる材料。残りの材料と一緒に象牙の塔のマジスター ガウエンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3306	リザードマンの血		レット リザードマンが流した血。これをある程度集めると死霊カデシュが現れます。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3307	黒魔法の証		黒魔法の審査をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3308	オリムの図鑑		シャドー オリムがくれた遺物図鑑。アクラントスの箱を開けるのに必要な6個の宝石が描かれています。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3309	アレクサンドリアの帳簿		アクラントスの宝石は誰が購買したのか書かれた帳簿。｢マジスター イカー、マジスター カイラ、商人ラルス｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3310	イカーのリスト		｢ダイアー ウォームの牙、レット リザードマンのトーテム、強化ストーン ゴーレムの心臓石を20個ずつ手に入れてください。｣	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3311	ダイアー ウォームの牙		ダイアー ウォームを倒して得た牙。これを20個集めてマジスター イカーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3312	レット リザードマンのお守り		レット リザードマンを倒して得たトーテム。これを20個集めてマジスター イカーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3313	強化ストーン ゴーレムの心臓石		強化ストーン ゴーレムの壊れた破片の中から探し出したクリスタル。これを20個集めてマジスター イカーのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3314	ラルスの販売記録		商人ラルスの販売記録。イスメルという男がラルスから宝石を買ったと記録されています。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3315	ネスルの購買記録		商人ネスルの買入記録。ブラック ライオン傭兵団のレオポルドが宝石を持ってきたと記録されています。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3316	レオポルドの日誌		傭兵レオポルドの日誌の一部。3人の脱走兵が荒地に逃げた時に死んでアンデッドになったと記録されています。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3317	アクラントスの宝石		マジスター イカーからもらった宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3318	アクラントスの宝石		マジスター カイラからもらった宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3319	アクラントスの宝石		名も無き亡霊を倒して得た宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3320	アクラントスの宝石		スケルトン マシナリーを倒して得た宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3321	アクラントスの宝石		スケルトン マシナリーを倒して得た宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3322	アクラントスの宝石		スケルトン マシナリーを倒して得た宝石。アクラントスの宝石6個をすべて探してシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3323	硫黄		ドレ バヌル プリンス ゼルエルが封印から解き放たれた時にできた跡。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3324	オリムの指示書		シャドー オリムが書いてくれた指示書。封印のソードと束縛のクリスタルを手に入れてこいという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3325	オリムの手紙		シャドー オリムがグルーディン村のカレル ヴェスパー卿に送る手紙。封印のソードを貸してくれという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3326	オリムの手紙		シャドー オリムがギラン城の村のマジスター イカーに送る手紙。束縛のクリスタルを貸してくれという内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3327	ヴェスパー卿の手紙		カレル ヴェスパー卿がオーレン城の村の神官バディンに送る手紙。封印のソードの使用許可を要請する内容。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3328	バディンの聖標		神官バディンがくれた教団の聖なる証。これを持ってタムリン オークを倒してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3329	タムリン オークのお守り		タムリン オークが呪術的な目的で持ち歩くお守りです。これを20個集めて神官バディンのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3330	バディンの許可書		神官バディンがくれた封印のソードの使用許可書。これをグルーディン村のカレル ヴェスパー卿のところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3331	イカーのネックレス		マジスター イカーがくれたネックレス。闇の魔力を防ぐ力があると言うが．．．。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3332	束縛のクリスタル		魔物の魂を封印する力を持ったクリスタル。これを持ってゼルエルの魂を封印してください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3333	煉獄のカギ		アクラントスのキューブを閉めるのに必要なカギ。これをシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3334	ゼルエルが封印されたクリスタル		ゼルエルの魂を封印したクリスタル。これをシャドー オリムのところに持って行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3335	硫黄		ドレ バヌル プリンス ゼルエルが釣り師エバートの体から抜け出た時にできた跡。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3336	召喚師の証		召喚師の審査をパスした者に与えられる証。転職関連アイテム。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3337	レット リザードマンのお守り		レット リザードマンを倒して得たお守りです。これを30個集めて商人ラルスのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3338	レッド胞子パウダー		ジャイアント ファングスの死体から得たレッド スポア。これを30個集めて商人ラルスのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3339	カルル バグベアーのトーテム		カルル バグベアーを倒して得たトーテム。これを30個集めて商人ラルスのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3340	マナセンの破片		マナセンの破片。これを30個集めて商人ラルスのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
3341	ブレカ オークのトーテム		ブレカ オークを倒して得たトーテム。これを30個集めて商人ラルスのところに行ってください。	-1	action_none	0	-1	1		0	0	1	0	0	0	0
