name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10	item_11	count_11	unk_11	item_12	count_12	unk_12
mk_gloves_of_blessing_ii	382	4153	6	2467	1	1	1	174	100	8	4153	1	0	4076	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_doom_shield_i	383	4980	7	110	1	1	1	183	60	8	4980	1	0	4077	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_doom_shield_ii	384	4154	7	110	1	1	1	183	100	8	4154	1	0	4077	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_blue_wolve's_breastplate_i	385	4981	7	358	1	1	0	183	60	8	4981	1	0	4078	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2132	4	0	1460	7	0												
mk_blue_wolve's_breastplate_ii	386	4155	7	358	1	1	0	183	100	8	4155	1	0	4078	10	0	36522	3	0	36542	1	4111	36552	1	0	36562	1	0	2132	8	0	1460	11	0												
mk_boots_of_blessing_i	387	4957	6	595	1	1	1	174	60	8	4957	1	0	4079	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_boots_of_blessing_ii	388	4156	6	595	1	1	1	174	100	8	4156	1	0	4079	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_blue_wolve's_gaiters_i	389	4982	7	2380	1	1	1	183	60	8	4982	1	0	4080	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	3	0	1460	5	0												
mk_blue_wolve's_gaiters_ii	390	4157	7	2380	1	1	1	183	100	8	4157	1	0	4080	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2132	5	0	1460	7	0												
mk_doom_plate_armor_i	391	4983	7	2381	1	1	0	183	60	8	4983	1	0	4081	10	0	36522	3	0	36542	1	4111	36552	1	0	36562	1	0	2132	6	0	1460	11	0												
mk_doom_plate_armor_ii	392	4158	7	2381	1	1	0	183	100	8	4158	1	0	4081	10	0	36522	4	0	36542	2	4111	36552	2	0	36562	1	0	2132	13	0	1460	18	0												
mk_blue_wolve's_leather_mail_i	393	4984	7	2391	1	1	0	183	60	8	4984	1	0	4082	10	0	36517	4	0	36537	1	4098	36552	1	0	36562	1	0	2132	5	0	1460	9	0												
mk_blue_wolve's_leather_mail_ii	394	4159	7	2391	1	1	0	183	100	8	4159	1	0	4082	10	0	36517	7	0	36537	2	4098	36552	1	0	36562	1	0	2132	10	0	1460	14	0												
mk_leather_mail_of_doom_i	395	4985	7	2392	1	1	0	183	60	8	4985	1	0	4083	10	0	36527	5	0	36532	2	0	36552	1	0	36562	1	0	2132	5	0	1460	9	0												
mk_leather_mail_of_doom_ii	396	4160	7	2392	1	1	0	183	100	8	4160	1	0	4083	10	0	36527	8	0	36532	3	0	36552	1	0	36562	1	0	2132	10	0	1460	14	0												
mk_blue_wolve's_tunic_i	397	4986	7	2398	1	1	0	183	60	8	4986	1	0	4084	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2132	3	0	1460	5	0												
mk_blue_wolve's_tunic_ii	398	4161	7	2398	1	1	0	183	100	8	4161	1	0	4084	10	0	36527	5	0	36532	2	0	36552	1	0	36562	1	0	2132	6	0	1460	9	0												
mk_tunic_of_doom_i	399	4987	7	2399	1	1	0	183	60	8	4987	1	0	4085	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2132	3	0	1460	5	0												
mk_tunic_of_doom_ii	400	4162	7	2399	1	1	0	183	100	8	4162	1	0	4085	10	0	36527	5	0	36532	2	0	36552	1	0	36562	1	0	2132	6	0	1460	9	0												
mk_blue_wolve's_hose_i	401	4988	7	2403	1	1	1	183	60	8	4988	1	0	4086	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2132	2	0	1460	4	0												
mk_blue_wolve's_hose_ii	402	4163	7	2403	1	1	1	183	100	8	4163	1	0	4086	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2132	4	0	1460	6	0												
mk_hose_of_doom_i	403	4989	7	2404	1	1	1	183	60	8	4989	1	0	4087	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2132	2	0	1460	4	0												
mk_hose_of_doom_ii	404	4164	7	2404	1	1	1	183	100	8	4164	1	0	4087	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2132	4	0	1460	6	0												
mk_blue_wolve's_helmet_i	405	4990	7	2416	1	1	1	183	60	8	4990	1	0	4088	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_blue_wolve's_helmet_ii	406	4165	7	2416	1	1	1	183	100	8	4165	1	0	4088	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	3	0	1460	5	0												
mk_doom_helmet_i	407	4991	7	2417	1	1	1	183	60	8	4991	1	0	4089	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_doom_helmet_ii	408	4166	7	2417	1	1	1	183	100	8	4166	1	0	4089	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	3	0	1460	5	0												
mk_blue_wolve's_boots_i	409	4992	7	2439	1	1	1	183	60	8	4992	1	0	4090	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_blue_wolve's_boots_ii	410	4167	7	2439	1	1	1	183	100	8	4167	1	0	4090	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_doom_gloves_i	411	4993	7	2475	1	1	1	183	60	8	4993	1	0	4091	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_doom_gloves_ii	412	4168	7	2475	1	1	1	183	100	8	4168	1	0	4091	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_elemental_gloves_i	413	4994	7	2480	1	1	1	183	60	8	4994	1	0	4092	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_elemental_gloves_ii	414	4169	7	2480	1	1	1	183	100	8	4169	1	0	4092	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_gloves_of_grace_i	415	4995	7	2481	1	1	1	183	60	8	4995	1	0	4093	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_gloves_of_grace_ii	416	4170	7	2481	1	1	1	183	100	8	4170	1	0	4093	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_implosion_gauntlet_i	417	4996	7	2485	1	1	1	183	60	8	4996	1	0	4094	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_implosion_gauntlet_ii	418	4171	7	2485	1	1	1	183	100	8	4171	1	0	4094	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_paradia_gloves_i	419	4997	7	2486	1	1	1	183	60	8	4997	1	0	4095	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_paradia_gloves_ii	420	4172	7	2486	1	1	1	183	100	8	4172	1	0	4095	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_blue_wolve's_gloves_i	421	4998	7	2487	1	1	1	183	60	8	4998	1	0	4096	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_blue_wolve's_gloves_ii	422	4173	7	2487	1	1	1	183	100	8	4173	1	0	4096	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_shrnoen's_boots_i	423	4958	6	554	1	1	1	174	60	8	4958	1	0	4097	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_shrnoen's_boots_ii	424	4174	6	554	1	1	1	174	100	8	4174	1	0	4097	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_avadon_boots_i	425	4959	6	600	1	1	1	174	60	8	4959	1	0	4098	10	0	36527	1	0	36532	1	0	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_avadon_boots_ii	426	4175	6	600	1	1	1	174	100	8	4175	1	0	4098	10	0	36527	1	0	36532	1	0	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_doom_boots_i	427	4999	7	601	1	1	1	183	60	8	4999	1	0	4099	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_doom_boots_ii	428	4176	7	601	1	1	1	183	100	8	4176	1	0	4099	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_shrnoen's_gauntlet_i	429	4960	6	612	1	1	1	174	60	8	4960	1	0	4100	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_shrnoen's_gauntlet_ii	430	4177	6	612	1	1	1	174	100	8	4177	1	0	4100	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_shrnoen's_shield_i	431	4961	6	633	1	1	1	174	60	8	4961	1	0	4101	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_shrnoen's_shield_ii	432	4178	6	633	1	1	1	174	100	8	4178	1	0	4101	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_shrnoen's_helmet_i	433	4962	6	503	1	1	1	174	60	8	4962	1	0	4102	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_shrnoen's_helmet_ii	434	4179	6	503	1	1	1	174	100	8	4179	1	0	4102	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	3	0												
mk_silver_arrow	435	4180	4	1343	550	1	0	120	100	2	1878	1	28	1873	5	0																														
mk_pata_i	436	5008	6	264	1	1	0	171	60	8	5008	1	0	4103	10	0	36522	4	0	36542	3	4111	36547	2	0	36562	2	0	2132	29	0	1460	26	0												
mk_pata_ii	437	4181	6	264	1	1	0	171	100	8	4181	1	0	4103	10	0	36522	7	0	36542	4	4111	36547	4	0	36562	3	0	2132	48	0	1460	42	0												
mk_great_sword_i	438	4963	6	78	1	1	1	174	60	8	4963	1	0	4104	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_great_sword_ii	439	4182	6	78	1	1	1	174	100	8	4182	1	0	4104	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_heavy_war_axe_i	440	4964	6	91	1	1	1	174	60	8	4964	1	0	4105	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_heavy_war_axe_ii	441	4183	6	91	1	1	1	174	100	8	4183	1	0	4105	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_sprite's_staff_i	442	4965	6	92	1	1	1	174	60	8	4965	1	0	4106	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_sprite's_staff_ii	443	4184	6	92	1	1	1	174	100	8	4184	1	0	4106	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_kshanberk_i	444	4966	6	142	1	1	1	174	60	8	4966	1	0	4107	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_kshanberk_ii	445	4185	6	142	1	1	1	174	100	8	4185	1	0	4107	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_sword_of_valhalla_i	446	4967	6	148	1	1	1	174	60	8	4967	1	0	4108	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_sword_of_valhalla_ii	447	4186	6	148	1	1	1	174	100	8	4186	1	0	4108	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_kris_i	448	4968	6	229	1	1	1	174	60	8	4968	1	0	4109	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_kris_ii	449	4187	6	229	1	1	1	174	100	8	4187	1	0	4109	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_hell_knife_i	450	4969	6	243	1	1	1	174	60	8	4969	1	0	4110	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_hell_knife_ii	451	4188	6	243	1	1	1	174	100	8	4188	1	0	4110	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_arthro_nail_i	452	4970	6	267	1	1	1	174	60	8	4970	1	0	4111	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_arthro_nail_ii	453	4189	6	267	1	1	1	174	100	8	4189	1	0	4111	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_dark_elven_long_bow_i	454	4971	6	284	1	1	1	174	60	8	4971	1	0	4112	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_dark_elven_long_bow_ii	455	4190	6	284	1	1	1	174	100	8	4190	1	0	4112	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_great_axe_i	456	4972	6	300	1	1	1	174	60	8	4972	1	0	4113	10	0	36522	4	0	36542	2	4111	36547	2	0	36562	1	0	2132	10	0	1460	18	0												
mk_great_axe_ii	457	4191	6	300	1	1	1	174	100	8	4191	1	0	4113	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	21	0	1460	30	0												
mk_sword_of_damascus_i	458	5000	7	79	1	1	1	183	60	8	5000	1	0	4114	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_sword_of_damascus_ii	459	4192	7	79	1	1	1	183	100	8	4192	1	0	4114	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_lancia_i	460	5001	7	97	1	1	1	183	60	8	5001	1	0	4115	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_lancia_ii	461	4193	7	97	1	1	1	183	100	8	4193	1	0	4115	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_deadman's_glory_i	462	5002	7	171	1	1	1	183	60	8	5002	1	0	4116	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_deadman's_glory_ii	463	4194	7	171	1	1	1	183	100	8	4194	1	0	4116	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_art_of_battle_axe_i	464	5003	7	175	1	1	1	183	60	8	5003	1	0	4117	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_art_of_battle_axe_ii	465	4195	7	175	1	1	1	183	100	8	4195	1	0	4117	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_staff_of_evil_sprit_i	466	5004	7	210	1	1	1	183	60	8	5004	1	0	4118	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_staff_of_evil_sprit_ii	467	4196	7	210	1	1	1	183	100	8	4196	1	0	4118	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_demon's_sword_i	468	5005	7	234	1	1	1	183	60	8	5005	1	0	4119	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_demon's_sword_ii	469	4197	7	234	1	1	1	183	100	8	4197	1	0	4119	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_bellion_cestus_i	470	5006	7	268	1	1	1	183	60	8	5006	1	0	4120	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_bellion_cestus_ii	471	4198	7	268	1	1	1	183	100	8	4198	1	0	4120	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_hazard_bow_i	472	5007	7	287	1	1	1	183	60	8	5007	1	0	4121	10	0	36522	6	0	36542	3	4111	36547	3	0	36562	2	0	2132	15	0	1460	27	0												
mk_hazard_bow_ii	473	4199	7	287	1	1	1	183	100	8	4199	1	0	4121	10	0	36522	9	0	36542	4	4111	36547	4	0	36562	3	0	2132	31	0	1460	45	0												
mk_maestro_holder	474	4122	6	4045	1	1	0	60	100	3	1887	10	35	4040	10	0	4041	10	0																											
mk_maestro_anvil_lock	475	4123	6	4046	1	1	0	60	100	3	1888	4	36	4039	4	0	4040	4	0																											
mk_craftsman_mold	476	4124	6	4047	1	1	0	60	100	3	1891	2	39	4041	20	0	4042	5	0																											
mk_maestro_mold	477	4125	6	4048	1	1	0	60	100	3	1892	1	40	4039	10	0	4043	5	0																											
mk_avadon_shield_i	478	4936	6	673	1	1	1	174	60	8	4936	1	0	4439	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	1	0	1460	2	0												
mk_avadon_shield_ii	479	4441	6	673	1	1	1	174	100	8	4441	1	0	4439	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2132	2	0	1460	2	0												
mk_comp_soulshot_d	480	5153	2	5135	1	1	0	90	100	2	1463	300	20	5192	3	0																														
mk_comp_soulshot_c	481	5154	4	5136	1	1	0	180	100	2	1464	300	21	5193	3	0																														
mk_comp_soulshot_b	482	5155	6	5137	1	1	0	270	100	2	1465	300	22	5194	6	0																														
mk_comp_soulshot_a	483	5156	7	5138	1	1	0	360	100	2	1466	300	23	5195	6	0																														
mk_comp_soulshot_s	484	5157	8	5139	1	1	0	450	100	2	1467	300	24	5196	2	0																														
mk_comp_spiritshot_d	485	5158	2	5141	1	1	0	180	100	2	2510	300	317	5192	6	0																														
mk_comp_spiritshot_c	486	5159	4	5142	1	1	0	360	100	2	2511	300	318	5193	7	0																														
mk_comp_spiritshot_b	487	5160	6	5143	1	1	0	540	100	2	2512	300	319	5194	12	0																														
mk_comp_spiritshot_a	488	5161	7	5144	1	1	0	720	100	2	2513	300	320	5195	9	0																														
mk_comp_spiritshot_s	489	5162	8	5145	1	1	0	900	100	2	2514	300	321	5196	3	0																														
mk_comp_bspiritshot_d	490	5163	2	5147	1	1	0	180	100	2	3948	300	323	5192	15	0																														
mk_comp_bspiritshot_c	491	5164	4	5148	1	1	0	360	100	2	3949	300	324	5193	18	0																														
mk_comp_bspiritshot_b	492	5165	6	5149	1	1	0	540	100	2	3950	300	325	5194	30	0																														
mk_comp_bspiritshot_a	493	5166	7	5150	1	1	0	720	100	2	3951	300	326	5195	22	0																														
mk_comp_bspiritshot_s	494	5167	8	5151	1	1	0	900	100	2	3952	300	327	5196	7	0																														
mk_knuckle_dust	495	4440	5	4233	1	1	0	147	100	8	4440	1	0	4438	10	0	36522	2	0	36542	1	4111	36547	1	0	36562	1	0	2131	23	0	1459	30	0												
mk_mithril_arrow	496	5230	4	1344	500	1	0	130	100	2	1878	4	28	1876	1	0																														
mk_reinforcing_agent	497	5231	4	5220	1	1	0	40	100	3	1864	10	0	1865	10	0	1869	10	0																											
mk_adv_comp_soulshot_d	498	5268	2	5251	1	1	0	90	100	2	1463	1000	20	5192	26	0																														
mk_adv_comp_soulshot_c	499	5269	4	5252	1	1	0	180	100	2	1464	1000	21	5193	25	0																														
mk_adv_comp_soulshot_b	500	5270	6	5253	1	1	0	270	100	2	1465	1000	22	5194	50	0																														
mk_adv_comp_soulshot_a	501	5271	7	5254	1	1	0	360	100	2	1466	1000	23	5195	50	0																														
mk_adv_comp_soulshot_s	502	5272	8	5255	1	1	0	450	100	2	1467	1000	24	5196	13	0																														
mk_adv_comp_spiritshot_d	503	5273	2	5257	1	1	0	180	100	2	2510	1000	317	5192	50	0																														
mk_adv_comp_spiritshot_c	504	5274	4	5258	1	1	0	360	100	2	2511	1000	318	5193	58	0																														
mk_adv_comp_spiritshot_b	505	5275	6	5259	1	1	0	540	100	2	2512	1000	319	5194	100	0																														
mk_adv_comp_spiritshot_a	506	5276	7	5260	1	1	0	720	100	2	2513	1000	320	5195	75	0																														
mk_adv_comp_spiritshot_s	507	5277	8	5261	1	1	0	900	100	2	2514	1000	321	5196	20	0																														
mk_adv_comp_bspiritshot_d	508	5278	2	5263	1	1	0	180	100	2	3948	1000	323	5192	125	0																														
mk_adv_comp_bspiritshot_c	509	5279	4	5264	1	1	0	360	100	2	3949	1000	324	5193	150	0																														
mk_adv_comp_bspiritshot_b	510	5280	6	5265	1	1	0	540	100	2	3950	1000	325	5194	248	0																														
mk_adv_comp_bspiritshot_a	511	5281	7	5266	1	1	0	720	100	2	3951	1000	326	5195	182	0																														
mk_adv_comp_bspiritshot_s	512	5282	8	5267	1	1	0	900	100	2	3952	1000	327	5196	46	0																														
mk_sealed_dark_crystal_leather_mail_i	513	5332	7	5297	1	1	0	192	60	8	5332	1	0	5478	10	0	36518	18	0	36538	5	4101	36553	3	0	36563	2	0	2133	2	0	1461	22	0												
mk_sealed_dark_crystal_leather_mail_ii	514	5333	7	5297	1	1	0	192	100	8	5333	1	0	5478	10	0	36518	30	0	36538	8	4101	36553	4	0	36563	4	0	2133	4	0	1461	36	0												
mk_sealed_tallum_leather_mail_i	515	5334	7	5301	1	1	0	192	60	8	5334	1	0	5479	10	0	36518	29	0	36538	8	4101	36553	4	0	36563	4	0	2133	3	0	1461	35	0												
mk_sealed_tallum_leather_mail_ii	516	5335	7	5301	1	1	0	192	100	8	5335	1	0	5479	10	0	36518	48	0	36538	12	4101	36553	7	0	36563	6	0	2133	6	0	1461	58	0												
mk_sealed_leather_mail_of_nightmare_i	517	5336	8	5320	1	1	0	201	60	8	5336	1	0	5480	10	0	36518	44	0	36538	11	4101	36553	6	0	36563	5	0	2133	4	0	1461	53	0												
mk_sealed_leather_mail_of_nightmare_ii	518	5337	8	5320	1	1	0	201	100	8	5337	1	0	5480	10	0	36518	73	0	36538	19	4101	36553	10	0	36563	9	0	2133	9	0	1461	89	0												
mk_sealed_majestic_leather_mail_i	519	5338	8	5323	1	1	0	201	60	8	5338	1	0	5481	10	0	36518	44	0	36538	11	4101	36553	6	0	36563	5	0	2133	4	0	1461	53	0												
mk_sealed_majestic_leather_mail_ii	520	5339	8	5323	1	1	0	201	100	8	5339	1	0	5481	10	0	36518	73	0	36538	19	4101	36553	10	0	36563	9	0	2133	9	0	1461	89	0												
mk_sealed_legging_of_dark_crystal_i	521	5340	7	5298	1	1	1	192	60	8	5340	1	0	5482	10	0	36518	12	0	36538	3	4101	36553	2	0	36563	2	0	2133	1	0	1461	14	0												
mk_sealed_legging_of_dark_crystal_ii	522	5341	7	5298	1	1	1	192	100	8	5341	1	0	5482	10	0	36518	19	0	36538	5	4101	36553	3	0	36563	3	0	2133	3	0	1461	23	0												
mk_sealed_tallum_tunic_i	523	5346	7	5304	1	1	0	192	60	8	5346	1	0	5485	10	0	36528	20	0	36533	6	0	36553	3	0	36563	2	0	2133	2	0	1461	22	0												
mk_sealed_tallum_tunic_ii	524	5347	7	5304	1	1	0	192	100	8	5347	1	0	5485	10	0	36528	32	0	36533	10	0	36553	4	0	36563	4	0	2133	4	0	1461	36	0												
mk_sealed_dark_crystal_robe_i	525	5348	7	5308	1	1	0	192	60	8	5348	1	0	5486	10	0	36528	32	0	36533	10	0	36553	4	0	36563	4	0	2133	3	0	1461	35	0												
mk_sealed_dark_crystal_robe_ii	526	5349	7	5308	1	1	0	192	100	8	5349	1	0	5486	10	0	36528	52	0	36533	16	0	36553	7	0	36563	6	0	2133	6	0	1461	58	0												
mk_sealed_robe_of_nightmare_i	527	5350	8	5326	1	1	0	201	60	8	5350	1	0	5487	10	0	36528	48	0	36533	15	0	36553	6	0	36563	5	0	2133	4	0	1461	53	0												
mk_sealed_robe_of_nightmare_ii	528	5351	8	5326	1	1	0	201	100	8	5351	1	0	5487	10	0	36528	80	0	36533	25	0	36553	10	0	36563	9	0	2133	9	0	1461	89	0												
mk_sealed_majestic_robe_i	529	5352	8	5329	1	1	0	201	60	8	5352	1	0	5488	10	0	36528	48	0	36533	15	0	36553	6	0	36563	5	0	2133	4	0	1461	53	0												
mk_sealed_majestic_robe_ii	530	5353	8	5329	1	1	0	201	100	8	5353	1	0	5488	10	0	36528	80	0	36533	25	0	36553	10	0	36563	9	0	2133	9	0	1461	89	0												
mk_sealed_tallum_hose_i	531	5354	7	5305	1	1	1	192	60	8	5354	1	0	5489	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2133	1	0	1461	14	0												
mk_sealed_tallum_hose_ii	532	5355	7	5305	1	1	1	192	100	8	5355	1	0	5489	10	0	36528	20	0	36533	7	0	36553	3	0	36563	3	0	2133	3	0	1461	23	0												
mk_sealed_dark_crystal_shield_i	533	5364	7	5292	1	1	1	192	60	8	5364	1	0	5494	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0												
mk_sealed_dark_crystal_shield_ii	534	5365	7	5292	1	1	1	192	100	8	5365	1	0	5494	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	13	0												
mk_sealed_shield_of_nightmare_i	535	5366	8	5315	1	1	1	201	60	8	5366	1	0	5495	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	1	0	1461	12	0												
mk_sealed_shield_of_nightmare_ii	536	5367	8	5315	1	1	1	201	100	8	5367	1	0	5495	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0												
mk_sealed_dark_crystal_boots_i	537	5368	7	5291	1	1	1	192	60	8	5368	1	0	5496	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0												
mk_sealed_dark_crystal_boots_ii	538	5369	7	5291	1	1	1	192	100	8	5369	1	0	5496	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0												
mk_sealed_tallum_boots_i	539	5370	7	5296	1	1	1	192	60	8	5370	1	0	5497	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	2133	1	0	1461	8	0												
mk_sealed_tallum_boots_ii	540	5371	7	5296	1	1	1	192	100	8	5371	1	0	5497	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	2	0	2133	2	0	1461	12	0												
mk_sealed_boots_of_nightmare_i	541	5380	8	5314	1	1	1	201	60	8	5380	1	0	5502	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2133	1	0	1461	11	0												
mk_sealed_boots_of_nightmare_ii	542	5381	8	5314	1	1	1	201	100	8	5381	1	0	5502	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2133	2	0	1461	19	0												
