id	name	add_name	description	popup	action	unk1	unk2	unk3	Card	unk_5[0]	unk_5[1]	unk_5[2]	unk_5[3]	unk_5[4]	unk_5[5]	unk_5[6]
2858	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2859	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2860	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2861	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2862	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2863	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2864	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2865	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2866	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2867	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2868	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2869	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2870	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2871	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2872	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2873	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2874	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2875	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2876	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2877	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2878	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2879	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2880	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2881	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2882	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2883	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2884	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2885	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2886	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2887	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2888	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2889	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2890	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2891	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2892	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2893	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2894	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2895	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2896	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2897	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2898	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2899	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2900	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2901	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2902	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2903	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2904	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2905	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2906	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2907	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2908	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2909	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2910	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2911	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2912	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2913	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2914	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2916	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2917	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2918	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2919	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2920	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2921	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2922	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2923	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2924	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2925	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2926	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2927	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2928	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2929	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2930	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2931	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2932	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2933	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2934	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2935	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2936	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2937	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2938	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2939	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2940	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2941	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2942	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2943	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2944	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2945	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2946	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2947	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2948	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2949	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2950	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2951	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2952	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2953	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2954	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2955	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2956	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2957	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2958	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2959	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2960	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2961	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2962	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2963	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2964	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2965	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2966	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2967	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2968	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2969	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2970	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2971	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2972	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2973	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2974	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2975	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2976	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2977	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2978	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2979	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2980	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2981	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2982	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2983	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2984	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2985	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2986	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2987	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2988	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2989	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2990	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2991	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2992	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2993	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2994	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2995	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2996	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2997	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2998	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
2999	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3000	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3001	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3002	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3003	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3004	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3005	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3006	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3007	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3008	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3009	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3010	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3011	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3012	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3013	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3014	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3015	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3016	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3017	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3018	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3019	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3020	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3021	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3022	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3023	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3024	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3025	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3030	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3031	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3032	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3033	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3034	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3037	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3038	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3039	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3040	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3041	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3042	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3043	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3044	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3045	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3046	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3047	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3048	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3049	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3050	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3051	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3052	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3053	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3054	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3055	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3056	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3057	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3058	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3059	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3060	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3061	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3062	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3063	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3064	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3065	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3066	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3067	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3068	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3069	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3070	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3071	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3072	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3073	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3074	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3075	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3076	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3077	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3078	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3079	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3080	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3081	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3082	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3083	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3084	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3085	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3086	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3087	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3088	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3089	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3090	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3091	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3092	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3093	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3094	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3095	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3096	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3097	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3098	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3099	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3100	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3101	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3102	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3103	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3104	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3105	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3106	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3107	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3108	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3109	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3110	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3111	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3112	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3113	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3114	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3115	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3116	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3117	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3118	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3119	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3120	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3121	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3122	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3123	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3124	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3125	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3126	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3127	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3128	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3129	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3130	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3131	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3132	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3133	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3134	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3135	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3136	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3137	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3138	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3139	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3140	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3141	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3142	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3143	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3144	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3145	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3146	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3147	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3148	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3149	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3150	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3151	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3152	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3153	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3154	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3155	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3156	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3157	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3158	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3159	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3160	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3161	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3162	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3163	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3164	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3165	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3166	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3167	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3168	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3169	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3170	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3171	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3172	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3173	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3174	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3175	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3176	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3177	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3178	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3179	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3180	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3181	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3182	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3183	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3184	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3185	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3186	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3187	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3188	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3189	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3190	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3191	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3192	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3193	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3194	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3195	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3196	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3197	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3198	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3199	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3200	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3201	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3202	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
3203	NoItemName	a,	a,	0	a,	0	-1	0		0	0	0	0	0	0	0
