id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20632	Taik Orc Warrior		9C	E8	A9	-1
20633	Taik Orc Shaman		9C	E8	A9	-1
20634	Taik Orc Captain		9C	E8	A9	-1
20635	Carinkain		9C	E8	A9	-1
20636	Forest of Mirrors Ghost		9C	E8	A9	-1
20637	Forest of Mirrors Ghost		9C	E8	A9	-1
20638	Forest of Mirrors Ghost		9C	E8	A9	-1
20639	Mirror		9C	E8	A9	-1
20640	Harit Lizardman		9C	E8	A9	-1
20641	Harit Lizardman Soldier		9C	E8	A9	-1
20642	Harit Lizardman Archer		9C	E8	A9	-1
20643	Harit Lizardman Warrior		9C	E8	A9	-1
20644	Harit Lizardman Shaman		9C	E8	A9	-1
20645	Harit Lizardman Matriarch		9C	E8	A9	-1
20646	Halingka		9C	E8	A9	-1
20647	Yintzu		9C	E8	A9	-1
20648	Paliote		9C	E8	A9	-1
20649	Hamrut		9C	E8	A9	-1
20650	Kranrot		9C	E8	A9	-1
20651	Gamlin		9C	E8	A9	-1
20652	Leogul		9C	E8	A9	-1
20653	Lesser Giant		9C	E8	A9	-1
20654	Lesser Giant Soldier		9C	E8	A9	-1
20655	Lesser Giant Shooter		9C	E8	A9	-1
20656	Lesser Giant Scout		9C	E8	A9	-1
20657	Lesser Giant Wizard		9C	E8	A9	-1
20658	Lesser Giant Elder		9C	E8	A9	-1
20659	Graveyard Wanderer		9C	E8	A9	-1
20660	Archer of Greed		9C	E8	A9	-1
20661	Hatar Ratman Thief		9C	E8	A9	-1
20662	Hatar Ratman Boss		9C	E8	A9	-1
20663	Hatar Hanishee		9C	E8	A9	-1
20664	Deprive		9C	E8	A9	-1
20665	Taik Orc Supply		9C	E8	A9	-1
20666	Taik Orc Watchman		9C	E8	A9	-1
20667	Farcran		9C	E8	A9	-1
20668	Grave Guard		9C	E8	A9	-1
20669	Taik Orc Supply Officer		9C	E8	A9	-1
20670	Crimson Drake		9C	E8	A9	-1
20671	Kadios		9C	E8	A9	-1
20672	Trives		9C	E8	A9	-1
20673	Palibati		9C	E8	A9	-1
20674	Doom Knight		9C	E8	A9	-1
20675	Tairim		9C	E8	A9	-1
20676	Judge of Marsh		9C	E8	A9	-1
20677	Tulben		9C	E8	A9	-1
20678	Tortured Undead		9C	E8	A9	-1
20679	Marsh Stalker		9C	E8	A9	-1
20680	Marsh Drake		9C	E8	A9	-1
20681	Vanor Silenos		9C	E8	A9	-1
20682	Vanor Silenos Solider		9C	E8	A9	-1
20683	Vanor Silenos Scout		9C	E8	A9	-1
20684	Vanor Silenos Warrior		9C	E8	A9	-1
20685	Vanor Silenos Shaman		9C	E8	A9	-1
20686	Vanor Silenos Chieftain		9C	E8	A9	-1
20738	Kobold Looter Bepook		9C	E8	A9	-1
20739	Bepook's Pet		9C	E8	A9	-1
20742	Mystical Weaver		9C	E8	A9	-1
20743	Howler		9C	E8	A9	-1
20744	Red Eye Vampire Bat		9C	E8	A9	-1
20745	Gigantiops		9C	E8	A9	-1
20746	Young Gigantiops		9C	E8	A9	-1
20747	Roxide		9C	E8	A9	-1
20748	Roxide's Follower		9C	E8	A9	-1
20749	Death Fire		9C	E8	A9	-1
20750	Fire Archer		9C	E8	A9	-1
20751	Snipe		9C	E8	A9	-1
20752	Snipe's Subordinate		9C	E8	A9	-1
20753	Dark Lord		9C	E8	A9	-1
20754	Dark Knight		9C	E8	A9	-1
20755	Talakin Commander		9C	E8	A9	-1
20756	Talakin Archer		9C	E8	A9	-1
20757	Talakin Raider		9C	E8	A9	-1
20758	Dragon Bearer Captain		9C	E8	A9	-1
20759	Dragon Bearer Warrior		9C	E8	A9	-1
20760	Dragon Bearer Archer		9C	E8	A9	-1
20761	Pytan	Valley Watcher	9C	E8	A9	-1
20762	Pytan Knight		9C	E8	A9	-1
20763	Lord of the Plains		9C	E8	A9	-1
20764	Wizard of the Plains		9C	E8	A9	-1
20765	Warrior of the Plains		9C	E8	A9	-1
20766	Scout of the Plains		9C	E8	A9	-1
20767	Timak Orc Troop Captain		9C	E8	A9	-1
20768	Timak Orc Troop Shaman		9C	E8	A9	-1
20769	Timak Orc Troop Warrior		9C	E8	A9	-1
20770	Timak Orc Troop Archer		9C	E8	A9	-1
20771	Barif		9C	E8	A9	-1
20772	Barif's Pet		9C	E8	A9	-1
20773	Conjurer Bat Lord		9C	E8	A9	-1
20774	Conjurer Bat 		9C	E8	A9	-1
20775	Bugbear Raider		9C	E8	A9	-1
20776	Dark Succubus		9C	E8	A9	-1
20777	Hunter Bear		9C	E8	A9	-1
20778	Ragna Orc Prefect		9C	E8	A9	-1
20779	Ragna Orc Priest		9C	E8	A9	-1
20780	Bloody Axe's Escort		9C	E8	A9	-1
20781	Delu Lizardman Shaman		9C	E8	A9	-1
20782	Ol Mahum Novice		9C	E8	A9	-1
20783	Dread Wolf		9C	E8	A9	-1
20784	Tasaba Lizardman		9C	E8	A9	-1
20785	Tasaba Lizardman Shaman		9C	E8	A9	-1
20786	Lienrik		9C	E8	A9	-1
20787	Lienrik Lad		9C	E8	A9	-1
20788	Rakul		9C	E8	A9	-1
20789	Crokian		9C	E8	A9	-1
20790	Dailaon		9C	E8	A9	-1
20791	Crokian Warrior		9C	E8	A9	-1
20792	Farhite		9C	E8	A9	-1
20793	Nos		9C	E8	A9	-1
20794	Blade Stakato		9C	E8	A9	-1
20795	Blade Stakato Worker		9C	E8	A9	-1
20796	Blade Stakato Warrior		9C	E8	A9	-1
20797	Blade Stakato Drone		9C	E8	A9	-1
20798	Water Giant		9C	E8	A9	-1
20799	Queen Undine Lad		9C	E8	A9	-1
20800	Eva's Watchman		9C	E8	A9	-1
20801	Theeder Piker		9C	E8	A9	-1
20802	Theeder Mage		9C	E8	A9	-1
20803	Doll Master		9C	E8	A9	-1
20804	Crokian Lad		9C	E8	A9	-1
20805	Dailaon Lad		9C	E8	A9	-1
20806	Crokian Lad Warrior		9C	E8	A9	-1
20807	Farhite Lad		9C	E8	A9	-1
20808	Nos Lad		9C	E8	A9	-1
20809	Ghost of the Tower		9C	E8	A9	-1
20810	Hallate's Watchman		9C	E8	A9	-1
20811	Ghastly Warrior		9C	E8	A9	-1
20812	Archer of Despair		9C	E8	A9	-1
20813	Crendion		9C	E8	A9	-1
20814	Blader of Despair		9C	E8	A9	-1
20815	Hallate's Hound Dog		9C	E8	A9	-1
20816	Hallate's Royal Guard		9C	E8	A9	-1
20817	Corrupt Sage		9C	E8	A9	-1
20818	Hallate's Warrior		9C	E8	A9	-1
20819	Archer of Abyss		9C	E8	A9	-1
20820	Hallate's Knight		9C	E8	A9	-1
20821	Erin Ediunce		9C	E8	A9	-1
20822	Hallate's Maid		9C	E8	A9	-1
20823	Platinum Tribe Soldier		9C	E8	A9	-1
20824	Hallate's Commander		9C	E8	A9	-1
20825	Hallate's Inspector		9C	E8	A9	-1
20826	Platinum Tribe Archer		9C	E8	A9	-1
20827	Platinum Tribe Warrior		9C	E8	A9	-1
20828	Platinum Tribe Shaman		9C	E8	A9	-1
20829	Platinum Tribe Prefect		9C	E8	A9	-1
20830	Guardian Angel		9C	E8	A9	-1
20831	Seal Angel		9C	E8	A9	-1
20832	Zaken's Pikeman		9C	E8	A9	-1
20833	Zaken's Archer		9C	E8	A9	-1
20834	Mardian		9C	E8	A9	-1
20835	Zaken's Watchman		9C	E8	A9	-1
20836	Pirate Zombie		9C	E8	A9	-1
20837	Tainted Ogre		9C	E8	A9	-1
20838	Bloody Bat		9C	E8	A9	-1
20839	Dismal Humming		9C	E8	A9	-1
20840	Death Flyer		9C	E8	A9	-1
20841	Fiend Archer		9C	E8	A9	-1
20842	Musveren		9C	E8	A9	-1
20843	Zaken's Royal Guard		9C	E8	A9	-1
20844	Kaim Vanul		9C	E8	A9	-1
20845	Pirate Zombie Captain		9C	E8	A9	-1
20846	Doll Blader		9C	E8	A9	-1
20847	Veil Master		9C	E8	A9	-1
20848	Light Bringer		9C	E8	A9	-1
20849	Light Worm		9C	E8	A9	-1
20850	Golden Stag Lord		9C	E8	A9	-1
20851	Theeder		9C	E8	A9	-1
20852	Banshee		9C	E8	A9	-1
20853	Kel Mahum		9C	E8	A9	-1
20854	Kel Mahum Warrior		9C	E8	A9	-1
20855	Kel Mahum Archer		9C	E8	A9	-1
20856	Kel Mahum Shaman		9C	E8	A9	-1
20857	Kel Mahum Champion		9C	E8	A9	-1
20858	Angel		9C	E8	A9	-1
20859	Guardian Angel		9C	E8	A9	-1
20860	Seal Angel		9C	E8	A9	-1
20861	Oel Mahum Champion		9C	E8	A9	-1
20862	Death Lord		9C	E8	A9	-1
20919	Maille Lizardman		9C	E8	A9	-1
20920	Maille Lizardman Scout		9C	E8	A9	-1
20921	Maille Lizardman Guard		9C	E8	A9	-1
20922	Maille Lizardman Warrior		9C	E8	A9	-1
20923	Maille Lizardman Shaman		9C	E8	A9	-1
20924	Maille Lizardman Matriarch		9C	E8	A9	-1
20925	Giant Araneid		9C	E8	A9	-1
20926	Poison Araneid		9C	E8	A9	-1
20927	King of the Araneid		9C	E8	A9	-1
20928	Hatu Weird Wasp		9C	E8	A9	-1
20929	Hatu Dire Wolf		9C	E8	A9	-1
20930	Hatu Brown Bear		9C	E8	A9	-1
20931	Hatu Onyx Beast		9C	E8	A9	-1
20932	Hatu Crimson Bear		9C	E8	A9	-1
20933	Hatu Windsus		9C	E8	A9	-1
20934	Wasp Worker		9C	E8	A9	-1
20935	Wasp Captain		9C	E8	A9	-1
20936	Tanor Silenos		9C	E8	A9	-1
20937	Tanor Silenos Solider		9C	E8	A9	-1
20938	Tanor Silenos Scout		9C	E8	A9	-1
20939	Tanor Silenos Warrior		9C	E8	A9	-1
20940	Tanor Silenos Shaman		9C	E8	A9	-1
20941	Tanor Silenos Chieftain		9C	E8	A9	-1
20942	Nightmare Guide		9C	E8	A9	-1
20943	Nightmare Watchman		9C	E8	A9	-1
20944	Nightmare Lord		9C	E8	A9	-1
20945	Cadeine		9C	E8	A9	-1
20946	Sanhidro		9C	E8	A9	-1
20947	Connabi		9C	E8	A9	-1
20948	Bartal		9C	E8	A9	-1
20949	Luminun		9C	E8	A9	-1
20950	Innersen		9C	E8	A9	-1
20951	Pobby's Maid		9C	E8	A9	-1
20952	Pobby Escort		9C	E8	A9	-1
20953	Pobby		9C	E8	A9	-1
20954	Starving Corpse		9C	E8	A9	-1
20955	Ghostly Warrior		9C	E8	A9	-1
20956	Knight of the Past		9C	E8	A9	-1
20957	Nihil Invader		9C	E8	A9	-1
20958	Death Agent		9C	E8	A9	-1
20959	Dark Guard		9C	E8	A9	-1
20960	Bloody Ghost		9C	E8	A9	-1
20961	Bloody Knight		9C	E8	A9	-1
20962	Bloody Priest		9C	E8	A9	-1
20963	Bloody Lord		9C	E8	A9	-1
20964	Huge Footmark		9C	E8	A9	-1
20965	Chimera Piece		9C	E8	A9	-1
20966	Mutated Creation		9C	E8	A9	-1
20967	Creature of the Past		9C	E8	A9	-1
20968	Forgotten Face		9C	E8	A9	-1
20969	Giant's Shadow		9C	E8	A9	-1
20970	Soldier of Ancient Times		9C	E8	A9	-1
20971	Warrior of Ancient Times		9C	E8	A9	-1
20972	Shaman of Ancient Times		9C	E8	A9	-1
20973	Forgotten Ancient People		9C	E8	A9	-1
20974	Spiteful Soul Leader		9C	E8	A9	-1
20975	Spiteful Soul Wizard		9C	E8	A9	-1
20976	Spiteful Soul Warrior		9C	E8	A9	-1
20977	Elmoreden's Lady		9C	E8	A9	-1
20978	Elmoreden's Archer		9C	E8	A9	-1
20979	Elmoreden's Maid		9C	E8	A9	-1
20980	Hallate's Subordinate Mul		9C	E8	A9	-1
20981	Mul's Wizard		9C	E8	A9	-1
20982	Mul's Knight		9C	E8	A9	-1
20983	Binder		9C	E8	A9	-1
20984	Bound Warrior		9C	E8	A9	-1
20985	Bound Archer		9C	E8	A9	-1
20986	Sairon		9C	E8	A9	-1
20987	Sairon's Doll		9C	E8	A9	-1
20988	Sairon's Puppet		9C	E8	A9	-1
20989	Lageos		9C	E8	A9	-1
20990	Pageos		9C	E8	A9	-1
20991	Swamp Tribe		9C	E8	A9	-1
20992	Swamp Alligator		9C	E8	A9	-1
20993	Swamp Warrior		9C	E8	A9	-1
20994	Garden Guard Captain		9C	E8	A9	-1
20995	Garden Guard		9C	E8	A9	-1
20996	Spiteful Ghost of Ruins		9C	E8	A9	-1
20997	Soldier of Grief		9C	E8	A9	-1
20998	Cruel Punisher		9C	E8	A9	-1
20999	Roving Soul		9C	E8	A9	-1
21000	Soul of Ruins		9C	E8	A9	-1
21001	Archer of Destruction		9C	E8	A9	-1
21002	Doom Scout		9C	E8	A9	-1
21003	Graveyard Lich		9C	E8	A9	-1
21004	Dismal Pole		9C	E8	A9	-1
21005	Graveyard Predator		9C	E8	A9	-1
21006	Doom Servant		9C	E8	A9	-1
21007	Doom Guard		9C	E8	A9	-1
21008	Doom Archer		9C	E8	A9	-1
21009	Doom Trooper 		9C	E8	A9	-1
21010	Doom Warrior		9C	E8	A9	-1
21011	Ol Mahum Van Soldier		9C	E8	A9	-1
21012	Magical Eye		9C	E8	A9	-1
21013	Ol Mahum Van Archer		9C	E8	A9	-1
21014	Lesser Warlike Tyrant		9C	E8	A9	-1
21015	Ol Mahum Van Captain		9C	E8	A9	-1
21016	Warlike Tyrant		9C	E8	A9	-1
21017	Fallen Orc		9C	E8	A9	-1
21018	Ancient Gargoyle		9C	E8	A9	-1
21019	Fallen Orc Archer		9C	E8	A9	-1
21020	Fallen Orc Shaman		9C	E8	A9	-1
21021	Sharp Talon Tiger		9C	E8	A9	-1
21022	Fallen Orc Captain		9C	E8	A9	-1
21023	Sobbing Wind		9C	E8	A9	-1
21024	Babbling Wind		9C	E8	A9	-1
21025	Giggling Wind		9C	E8	A9	-1
21026	Singing Wind		9C	E8	A9	-1
21034	Ogre		9C	E8	A9	-1
21035	Catherok		9C	E8	A9	-1
21036	Shindebarn		9C	E8	A9	-1
21037	Ossiud		9C	E8	A9	-1
21038	Liangma		9C	E8	A9	-1
21039	Snipe's Subordinate		9C	E8	A9	-1
21040	Soldier of Darkness		9C	E8	A9	-1
21058	Beast Lord		9C	E8	A9	-1
21059	Beast Guardian		9C	E8	A9	-1
21060	Beast Seer		9C	E8	A9	-1
21061	Hallate's Guardian		9C	E8	A9	-1
21062	Messenger Angel		9C	E8	A9	-1
21063	Messenger Angel		9C	E8	A9	-1
21064	Platinum Tribe Guardian Archer		9C	E8	A9	-1
21065	Platinum Tribe Guardian Warrior		9C	E8	A9	-1
21066	Platinum Tribe Guardian Shaman		9C	E8	A9	-1
21067	Guardian Archangel		9C	E8	A9	-1
21068	Guardian Archangel		9C	E8	A9	-1
21069	Platinum Tribe Guardian Prefect		9C	E8	A9	-1
21070	Seal Archangel		9C	E8	A9	-1
21071	Seal Archangel		9C	E8	A9	-1
21072	Platinum Tribe Guardian Chief		9C	E8	A9	-1
21073	Elmoreden's Warrior		9C	E8	A9	-1
21074	Bound Wizard		9C	E8	A9	-1
21075	Slaughter Bathin		9C	E8	A9	-1
21076	Bathin's Knight		9C	E8	A9	-1
21077	Bathin's Wizard		9C	E8	A9	-1
21078	Magus Valac		9C	E8	A9	-1
21079	Valac's Creature		9C	E8	A9	-1
21080	Valac's Guardian Spirit		9C	E8	A9	-1
21081	Power Angel Amon		9C	E8	A9	-1
21082	Amon's Escort		9C	E8	A9	-1
21083	Amon's Spirits		9C	E8	A9	-1
21084	Bloody Lady		9C	E8	A9	-1
21085	Bloody Sniper		9C	E8	A9	-1
21086	Bloody Liviona		9C	E8	A9	-1
21087	Bloody Knight		9C	E8	A9	-1
21088	Bloody Banshee		9C	E8	A9	-1
21089	Bloody Lord		9C	E8	A9	-1
21090	Bloody Guardian		9C	E8	A9	-1
21091	Bloody Keeper		9C	E8	A9	-1
21092	Bloody Mystic		9C	E8	A9	-1
21093	Ratman Chieftain		9C	E8	A9	-1
21094	Ratman Chief		9C	E8	A9	-1
21095	Giant Poison Bee		9C	E8	A9	-1
21096	Cloudy Beast 		9C	E8	A9	-1
21097	Young Araneid		9C	E8	A9	-1
21098	Plain Grizzly		9C	E8	A9	-1
21099	Cloudy Beast Turen		9C	E8	A9	-1
21100	Langk Lizardman Sentinel		9C	E8	A9	-1
21101	Langk Lizardman Shaman		9C	E8	A9	-1
21102	Watchman of the Plains		9C	E8	A9	-1
21103	Roughly Hewn Rock Golem		9C	E8	A9	-1
21104	Delu Lizardman Supplier		9C	E8	A9	-1
21105	Delu Lizardman Special Agent		9C	E8	A9	-1
21106	Cursed Watchman		9C	E8	A9	-1
21107	Delu Lizardman Commander		9C	E8	A9	-1
21108	Glow Wisp		9C	E8	A9	-1
21109	Hames Orc Scout		9C	E8	A9	-1
21110	Swamp Predator		9C	E8	A9	-1
21111	Lava Wyrm		9C	E8	A9	-1
21112	Hames Orc Foot Soldier		9C	E8	A9	-1
21113	Hames Orc Sniper		9C	E8	A9	-1
21114	Cursed Guardian		9C	E8	A9	-1
21115	Hames Orc Shaman		9C	E8	A9	-1
21116	Hames Orc Prefect		9C	E8	A9	-1
21117	Kasha Imp		9C	E8	A9	-1
21118	Baar Dre Vanul		9C	E8	A9	-1
21119	Kasha Hobgoblin		9C	E8	A9	-1
21120	Kasha Imp Turen		9C	E8	A9	-1
21121	Kasha Dire Wolf		9C	E8	A9	-1
21122	Kasha Bugbear		9C	E8	A9	-1
21123	Baar Dre Vanul Destroyer		9C	E8	A9	-1
21124	Red Eye Barbed Bat		9C	E8	A9	-1
21125	Northern Trimden		9C	E8	A9	-1
21126	Kerope Werewolf		9C	E8	A9	-1
21127	Northern Goblin		9C	E8	A9	-1
21128	Spine Golem		9C	E8	A9	-1
21129	Kerope Werewolf Chief		9C	E8	A9	-1
21130	Northern Goblin Captain		9C	E8	A9	-1
21131	Reinforced Spine Golem		9C	E8	A9	-1
21132	Underground Kobold		9C	E8	A9	-1
21133	Dead Pit Skeleton Archer		9C	E8	A9	-1
21134	Dead Pit Spartoi		9C	E8	A9	-1
21135	Underground Kobold Warrior		9C	E8	A9	-1
21136	Dead Pit Horror		9C	E8	A9	-1
21137	Iron Ore Golem		9C	E8	A9	-1
21138	Greedy Geist		9C	E8	A9	-1
21139	Catacomb Barbed Bat		9C	E8	A9	-1
21140	Catacomb Wisp		9C	E8	A9	-1
21141	Catacomb Serpent		9C	E8	A9	-1
21142	Graveyard Keeper Spartoi		9C	E8	A9	-1
21143	Catacomb Scavenger Bat		9C	E8	A9	-1
21144	Catacomb Shadow		9C	E8	A9	-1
21145	Catacomb Stakato Soldier		9C	E8	A9	-1
21146	Graveyard Keeper Dark Horror		9C	E8	A9	-1
21147	Catacomb Gargoyle		9C	E8	A9	-1
21148	Catacomb Liviona		9C	E8	A9	-1
21149	Decayed Ancient Pikeman		9C	E8	A9	-1
21150	Decayed Ancient Soldier		9C	E8	A9	-1
21151	Decayed Ancient Knight		9C	E8	A9	-1
21152	Purgatory Wisp		9C	E8	A9	-1
21153	Purgatory Serpent		9C	E8	A9	-1
21154	Hell Keeper Medusa		9C	E8	A9	-1
21155	Purgatory Conjurer		9C	E8	A9	-1
21156	Purgatory Shadow		9C	E8	A9	-1
21157	Purgatory Tarantula		9C	E8	A9	-1
21158	Hell Keeper Crimson Doll		9C	E8	A9	-1
21159	Purgatory Gargoyle		9C	E8	A9	-1
21160	Purgatory Liviona		9C	E8	A9	-1
21161	Ancient Holy Ground's Hermit		9C	E8	A9	-1
21162	Ancient Holy Ground's Totem		9C	E8	A9	-1
21163	Ancient Holy Ground's Wing		9C	E8	A9	-1
21164	Ancient Holy Ground's Guardian Spirit		9C	E8	A9	-1
21165	Ancient Holy Ground's Vision		9C	E8	A9	-1
21166	Lith Scout		9C	E8	A9	-1
21167	Lith Witch		9C	E8	A9	-1
21168	Lith Warrior		9C	E8	A9	-1
21169	Lith Guard		9C	E8	A9	-1
21170	Lith Medium		9C	E8	A9	-1
21171	Lith Prefect		9C	E8	A9	-1
21172	Lith Patrolman		9C	E8	A9	-1
21173	Lith Shaman		9C	E8	A9	-1
21174	Lith Commander		9C	E8	A9	-1
21175	Lilim Butcher		9C	E8	A9	-1
21176	Lilim Magus		9C	E8	A9	-1
21177	Lilim Knight-Errant		9C	E8	A9	-1
21178	Lilim Marauder		9C	E8	A9	-1
21179	Lilim Priest		9C	E8	A9	-1
21180	Lilim Knight		9C	E8	A9	-1
21181	Lilim Assassin		9C	E8	A9	-1
21182	Lilim Soldier		9C	E8	A9	-1
21183	Lilim Knight Captain		9C	E8	A9	-1
21184	Lilim Slayer		9C	E8	A9	-1
21185	Lilim Great Magus		9C	E8	A9	-1
21186	Lilim Royal Knight		9C	E8	A9	-1
21187	Gigant Slave		9C	E8	A9	-1
21188	Gigant Acolyte		9C	E8	A9	-1
21189	Gigant Overseer		9C	E8	A9	-1
21190	Gigant Footman		9C	E8	A9	-1
21191	Gigant Cleric		9C	E8	A9	-1
21192	Gigant Officer		9C	E8	A9	-1
21193	Gigant Raider		9C	E8	A9	-1
21194	Gigant Confessor		9C	E8	A9	-1
21195	Gigant Officer		9C	E8	A9	-1
21196	Nephilim Sentinel		9C	E8	A9	-1
21197	Nephilim Priest		9C	E8	A9	-1
21198	Nephilim Swordsman		9C	E8	A9	-1
21199	Nephilim Guard		9C	E8	A9	-1
21200	Nephilim Bishop		9C	E8	A9	-1
21201	Nephilim Centurion		9C	E8	A9	-1
21202	Nephilim Scout		9C	E8	A9	-1
21203	Nephilim Archbishop		9C	E8	A9	-1
21204	Nephilim Praetorian		9C	E8	A9	-1
21205	Nephilim Royal Guard		9C	E8	A9	-1
21206	Nephilim Cardinal		9C	E8	A9	-1
21207	Nephilim Commander		9C	E8	A9	-1
21208	Martyrium Lookout		9C	E8	A9	-1
21209	Martyrium Watchman		9C	E8	A9	-1
21210	Crypt Lookout		9C	E8	A9	-1
21211	Crypt Watchman		9C	E8	A9	-1
21212	Martyrium Sentinel		9C	E8	A9	-1
21213	Martyrium Monk		9C	E8	A9	-1
21214	Crypt Sentinel		9C	E8	A9	-1
21215	Crypt Monk		9C	E8	A9	-1
21216	Martyrium Prefect		9C	E8	A9	-1
21217	Martyrium Priest		9C	E8	A9	-1
21218	Crypt Prefect		9C	E8	A9	-1
21219	Crypt Priest		9C	E8	A9	-1
21220	Mausoleum Archon		9C	E8	A9	-1
21221	Mausoleum Inquisitor		9C	E8	A9	-1
21222	Sepulcher Archon		9C	E8	A9	-1
21223	Sepulcher Inquisitor		9C	E8	A9	-1
21224	Mausoleum Royal Guardian		9C	E8	A9	-1
21225	Mausoleum Sage		9C	E8	A9	-1
21226	Sepulcher Royal Guardian		9C	E8	A9	-1
21227	Sepulcher Sage		9C	E8	A9	-1
21228	Mausoleum Royal Guard 		9C	E8	A9	-1
21229	Mausoleum Prophet		9C	E8	A9	-1
21230	Sepulcher Royal Guard		9C	E8	A9	-1
21231	Sepulcher Prophet		9C	E8	A9	-1
21232	Barrow Lookout		9C	E8	A9	-1
21233	Barrow Watchman		9C	E8	A9	-1
21234	Tomb Lookout		9C	E8	A9	-1
21235	Tomb Watchman		9C	E8	A9	-1
21236	Barrow Sentinel		9C	E8	A9	-1
21237	Barrow Monk		9C	E8	A9	-1
21238	Tomb Sentinel		9C	E8	A9	-1
21239	Tomb Monk		9C	E8	A9	-1
21240	Barrow Prefect		9C	E8	A9	-1
21241	Barrow Priest		9C	E8	A9	-1
21242	Tomb Prefect		9C	E8	A9	-1
21243	Tomb Priest		9C	E8	A9	-1
21244	Graveyard Archon		9C	E8	A9	-1
21245	Graveyard Inquisitor		9C	E8	A9	-1
21246	Netherworld Archon		9C	E8	A9	-1
21247	Netherworld Inquisitor		9C	E8	A9	-1
21248	Graveyard Guardian		9C	E8	A9	-1
21249	Graveyard Sage		9C	E8	A9	-1
21250	Netherworld Guardian		9C	E8	A9	-1
21251	Netherworld Sage		9C	E8	A9	-1
21252	Graveyard Royal Guard		9C	E8	A9	-1
21253	Graveyard Prophet		9C	E8	A9	-1
21254	Netherworld Royal Guard		9C	E8	A9	-1
21255	Netherworld Prophet		9C	E8	A9	-1
21256	Underground Werewolf		9C	E8	A9	-1
21257	Evil Eye Seer		9C	E8	A9	-1
21258	Fallen Orc Shaman		9C	E8	A9	-1
21259	Fallen Orc Shaman		9C	E8	A9	-1
21260	Betrayer Orc Hero		9C	E8	A9	-1
21261	Ol Mahum Transcender		9C	E8	A9	-1
21262	Ol Mahum Transcender		9C	E8	A9	-1
21263	Ol Mahum Transcender		9C	E8	A9	-1
21264	Ol Mahum Transcender		9C	E8	A9	-1
21265	Cave Ant Larva		9C	E8	A9	-1
21266	Cave Ant Larva		9C	E8	A9	-1
21267	Cave Ant Larva		9C	E8	A9	-1
21268	Cave Ant Larva		9C	E8	A9	-1
21269	Cave Ant		9C	E8	A9	-1
21270	Cave Ant Soldier		9C	E8	A9	-1
21271	Cave Ant		9C	E8	A9	-1
21272	Cave Ant Soldier		9C	E8	A9	-1
21273	Cave Noble Ant		9C	E8	A9	-1
21602	Zaken's Pikeman		9C	E8	A9	-1
21603	Zaken's Pikeman		9C	E8	A9	-1
21604	Zaken's Elite Pikeman		9C	E8	A9	-1
21605	Zaken's Archer		9C	E8	A9	-1
21606	Zaken's Archer		9C	E8	A9	-1
21607	Zaken's Elite Archer		9C	E8	A9	-1
21608	Zaken's Watchman		9C	E8	A9	-1
21609	Zaken's Watchman		9C	E8	A9	-1
21610	Zaken's Senior Watchman		9C	E8	A9	-1
21611	Dismal Humming		9C	E8	A9	-1
21612	Dismal Humming		9C	E8	A9	-1
21613	Dismal shout		9C	E8	A9	-1
21614	Death Flyer		9C	E8	A9	-1
21615	Death Flyer		9C	E8	A9	-1
21616	Gigantic Flyer		9C	E8	A9	-1
21617	Fiend Archer		9C	E8	A9	-1
21618	Fiend Archer		9C	E8	A9	-1
21619	Pit Archer		9C	E8	A9	-1
21620	Musveren		9C	E8	A9	-1
21621	Musveren		9C	E8	A9	-1
21622	Greater Musveren		9C	E8	A9	-1
21623	Zaken's Royal Guard		9C	E8	A9	-1
21624	Zaken's Royal Guard		9C	E8	A9	-1
21625	Zaken's Elite Royal Guard		9C	E8	A9	-1
21626	Kaim Vanul		9C	E8	A9	-1
21627	Kaim Vanul		9C	E8	A9	-1
21628	Kaim Vanul Lad		9C	E8	A9	-1
21629	Pirate Zombie Captain		9C	E8	A9	-1
21630	Pirate Zombie Captain		9C	E8	A9	-1
21631	Zombie Captain's Spiritual Body		9C	E8	A9	-1
21632	Doll Blader		9C	E8	A9	-1
21633	Doll Blader		9C	E8	A9	-1
21634	Crimson Doll Blader		9C	E8	A9	-1
21635	Veil Master		9C	E8	A9	-1
21636	Veil Master		9C	E8	A9	-1
21637	Crimson Veil Master		9C	E8	A9	-1
25001	Greyclaw Kutus	Raid Boss	3F	8B	FE	-1
25002	Kutus' Escort	Raid Fighter	3F	8B	FE	-1
25003	Kutus' Pawn	Raid Fighter	3F	8B	FE	-1
25004	Turek Mercenary Captain	Raid Boss	3F	8B	FE	-1
25005	Turek Mercenary Archer	Raid Fighter	3F	8B	FE	-1
25006	Turek Mercenary Warrior	Raid Fighter	3F	8B	FE	-1
25007	Retreat Spider Cletu	Raid Boss	3F	8B	FE	-1
25008	Cletu's Confidant	Raid Fighter	3F	8B	FE	-1
25009	Cletu's Pawn	Raid Fighter	3F	8B	FE	-1
25010	Furious Thieles	Raid Boss	3F	8B	FE	-1
25011	Thieles' Escort	Raid Fighter	3F	8B	FE	-1
25012	Thieles' Follower	Raid Fighter	3F	8B	FE	-1
25013	Ghost of Peasant Captain	Raid Boss	3F	8B	FE	-1
25014	Ghost of Peasant	Raid Fighter	3F	8B	FE	-1
25015	Ghost of Peasant	Raid Fighter	3F	8B	FE	-1
