tag	quest_id	quest_prog	quest_name	prog_name	description	item_id_cnt	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	item_unk_cnt	items_unk[0]	items_unk[1]	items_unk[2]	items_unk[3]	items_unk[4]	items_unk[5]	items_unk[6]	items_unk[7]	items_unk[8]	item_count_cnt	item_count[0]	item_count[1]	item_count[2]	item_count[3]	item_count[4]	item_count[5]	item_count[6]	item_count[7]	item_count[8]	quest_x	quest_y	quest_z	quest_pos_cnt	quest_x_1[0]	quest_x_1[1]	quest_x_1[2]	quest_x_1[3]	quest_x_1[4]	quest_x_1[5]	quest_x_1[6]	quest_x_1[7]	quest_x_1[8]	quest_y_1[0]	quest_y_1[1]	quest_y_1[2]	quest_y_1[3]	quest_y_1[4]	quest_y_1[5]	quest_y_1[6]	quest_y_1[7]	quest_y_1[8]	quest_z_1[0]	quest_z_1[1]	quest_z_1[2]	quest_z_1[3]	quest_z_1[4]	quest_z_1[5]	quest_z_1[6]	quest_z_1[7]	quest_z_1[8]	UNK_2	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_VAL[8]	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	req_class_cnt	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class_2[0]	req_class_2[1]	req_class_2[2]	req_class_2[3]	req_class_2[4]	req_class_2[5]	req_class_2[6]	req_class_2[7]	req_class_2[8]	req_class_2[9]	req_class_2[10]	req_class_2[11]	req_class_2[12]	req_class_2[13]	req_class_2[14]	req_class_2[15]	req_class_2[16]	req_class_2[17]	req_class_2[18]	req_class_2[19]	req_class_2[20]	req_class_2[21]	req_class_2[22]	req_class_2[23]	req_class_2[24]	req_class_2[25]	req_class_2[26]	req_class_2[27]	req_class_2[28]	req_class_2[29]	req_class_2[30]	req_class_2[31]	req_class_2[32]	req_class_2[33]	req_class_2[34]	req_class_2[35]	req_class_2[36]	req_class_2[37]	req_class_2[38]	req_class_2[39]	req_class_2[40]	req_class_2[41]	req_class_2[42]	req_class_2[43]	req_class_2[44]	req_class_2[45]	req_class_2[46]	req_class_2[47]	req_class_2[48]	req_class_2[49]	req_class_2[50]	req_class_2[51]	req_class_2[52]	req_class_2[53]	req_class_2[54]	req_class_2[55]	req_class_2[56]	req_class_2[57]	req_class_2[58]	req_class_2[59]	req_class_2[60]	req_class_2[61]	req_class_2[62]	req_class_2[63]	req_item_cnt	req_item[0]	req_item[1]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	reward_id_cnt	reward_id[0]	reward_id[1]	reward_count_cnt	reward_count[0]	reward_count[1]	UNK_9[0]	UNK_9[1]	parent_step_cnt	parent_step[0]	parent_step[1]
1	167	2	Dwarven Kinship	Letter of Greetings? Really?	Haprock thanks you for delivering the letter to him. He asks you to deliver a letter to Warehouse Keeper Norman in Gludin Village. The letter is supposed to be from Norman's wife, longing for him in his hometown... Do you believe him...?\\n	0										0										0										-81857.00000000	153545.00000000	-3171.00000000	0																												0										15	0	3	Warehouse Keeper Norman	0	1	1	1	30350	13763.00000000	17501.00000000	-4542.00000000	No Requirements	Warehouse Keeper Carlon hasn't seen his family since he was captured by Dark Elves ten years ago. He seeks someone to deliver a message to his brother Haprock in the Town of Gludio.	0																																																																																																																																							0			0	0	0	67	0	1	57		1	0		0		1	1	
1	167	-1	Dwarven Kinship			0										0										0										0.00000000	0.00000000	0.00000000	0																												0										15	0	3		1	1	1	1	30350	13763.00000000	17501.00000000	-4542.00000000	No Requirements	Warehouse Keeper Carlon hasn't seen his family since he was captured by Dark Elves ten years ago. He seeks someone to deliver a message to his brother Haprock in the Town of Gludio.	0																																																																																																																																							0			0	0	0	67	0	1	57		1	0		0		1	2	
1	168	1	Deliver Supplies	New Weapon	Sentry Jenna says that according to Tetrarch Kaitar's prophecy, the Dark Forest will soon be invaded by outside forces. To prepare for the attack, all Sentries are optimizing their weapons. Master Harant has promised to provide them with new weapons, and they ask you to fetch them.\\n	0										0										0										10447.00000000	14620.00000000	-4242.00000000	0																												0										3	6	3	Master Harant	0	1	1	1	30349	17102.00000000	13002.00000000	-3743.00000000	Dark Elf	Tetrarch Kaitar is known to see the future. He has forseen that the village will soon come under attack.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	100		0		1	0	
1	168	2	Deliver Supplies	Three Swords	Master Harant has given you three Sentry Blades onto which he has bestowed magic power. He asks you to deliver them to Sentry Jenna.\\n	0										0										0										17102.00000000	13002.00000000	-3743.00000000	0																												0										3	6	3	Sentry Jenna	0	1	1	1	30349	17102.00000000	13002.00000000	-3743.00000000	Dark Elf	Tetrarch Kaitar is known to see the future. He has forseen that the village will soon come under attack.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	100		0		1	1	
1	168	3	Deliver Supplies	Delivery of a Sword	Sentry Jenna asks you to immediately deliver the completed swords to her sisters. Deliver the swords to Sentry Roselyn and Sentry Kristin, collect the Old Bronze Swords that they have been using and bring them back.\\n	1	1157									1	0									1	2									0.00000000	0.00000000	0.00000000	0																												0										3	6	3		1	1	1	1	30349	17102.00000000	13002.00000000	-3743.00000000	Dark Elf	Tetrarch Kaitar is known to see the future. He has forseen that the village will soon come under attack.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	100		0		1	2	
1	168	4	Deliver Supplies	Worn Out Old Bronze Sword	You have delivered all the swords. Take the bronze swords to Sentry Jenna.\\n	0										0										0										17102.00000000	13002.00000000	-3743.00000000	0																												0										3	6	3	Sentry Jenna	0	1	1	1	30349	17102.00000000	13002.00000000	-3743.00000000	Dark Elf	Tetrarch Kaitar is known to see the future. He has forseen that the village will soon come under attack.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	100		0		1	3	
1	168	-1	Deliver Supplies			0										0										0										0.00000000	0.00000000	0.00000000	0																												0										3	6	3		1	1	1	1	30349	17102.00000000	13002.00000000	-3743.00000000	Dark Elf	Tetrarch Kaitar is known to see the future. He has forseen that the village will soon come under attack.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	100		0		1	4	
1	169	1	Offspring of Nightmares	True Nature of Dark Horrors	Magister Vlasty is researching the Dark Horror, an Undead monster. He needs Unbroken Skulls for the research, and asks you to hunt Dark Horrors and bring the skulls back to him. Dark Horrors are found in the swamps southwest of the village. Even Broken Skulls will fetch you some adena.\\n	2	1030	1031								2	0	0								2	-1	1								-13648.00000000	46064.00000000	-3611.00000000	0																												0										15	20	3	Swampland	1	1	1	1	30145	11258.00000000	14431.00000000	-4242.00000000	Dark Elf	Magister Vlasty is researching the ancient monster known as the dark horror.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	2	57	15631	2	3000	0	0	0	1	0	
1	169	2	Offspring of Nightmares	Return to Magister Vlasty	You have obtained intact skulls of Dark Horrors. Take them to Magister Vlasty for a reward. He also pays for Broken Skulls, but not as much.\\n	0										0										0										11258.00000000	14431.00000000	-4242.00000000	0																												0										15	20	3	Magister Vlasty	0	1	1	1	30145	11258.00000000	14431.00000000	-4242.00000000	Dark Elf	Magister Vlasty is researching the ancient monster known as the dark horror.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	2	57	15631	2	3000	0	0	0	1	1	
1	169	-1	Offspring of Nightmares			0										0										0										0.00000000	0.00000000	0.00000000	0																												0										15	20	3		1	1	1	1	30145	11258.00000000	14431.00000000	-4242.00000000	Dark Elf	Magister Vlasty is researching the ancient monster known as the dark horror.	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	2	57	15631	2	3000	0	0	0	1	2	
1	211	1	Trial of the Challenger	Cave of the Shyslassys	Kash says that anyone who wants to get the Mark of Challenger should enter the cave behind the Undine Waterfall in the northern part of the Neutral Zone, destroy Shyslassys and retrieve an old parchment.\\n\\n\\nMonster to Hunt - The Shyslassys	1	2631									1	0									1	1									-6037.00000000	58279.00000000	-3584.00000000	0																												0										35	0	3	Undine Waterfall	1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	0	
1	211	2	Trial of the Challenger	Return to Kash	You've defeated Shyslassys and retrieved the parchment. Take it to Kash.\\n	0										0										0										19831.00000000	144514.00000000	-3098.00000000	0																												0										35	0	3	Kash	0	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	1	
1	211	3	Trial of the Challenger	In search of Martien	Kash tells you to get the Mark of Challenger from Martien in Giran Castle Town.\\n	0										0										0										84274.00000000	143740.00000000	-3403.00000000	0																												0										35	0	3	Martien	0	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	2	
1	211	4	Trial of the Challenger	Defeat Gorr	Martien says that he will give you the Mark of Challenger if you defeat an evil spirit known as Gorr that haunts the area around Floran Village.\\n\\n\\n	1	2629									1	0									1	1									4919.00000000	185851.00000000	-3200.00000000	0																												0										35	0	3	???	1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	3	
1	211	5	Trial of the Challenger	Return to Martien	You have defeated Gorr and taken its mark, the Watcher's Eye. Now return to Martien for the Mark of Challenger.\\n	0										0										0										84274.00000000	143740.00000000	-3403.00000000	0																												0										35	0	3	Martien	0	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	4	
1	211	6	Trial of the Challenger	Defeat Baraham	Gorr's defeat has not made the people of Floran Village any safer. They're now threatened by another evil creature. Find and destroy Baraham in the caves near Gorr's lair.\\n\\nMonster to Hunt -  Baraham\\n	1	2630									1	0									1	1									19800.00000000	185441.00000000	-3352.00000000	0																												0										35	0	3	???	1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	5	
1	211	7	Trial of the Challenger	Raldo	You've defeated Baraham. Who is this mysterious stranger? \\n	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										35	0	3		1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	6	
1	211	8	Trial of the Challenger	The Final Magic Force Field	Champion Raldo warns of an evil that will be resurrected unless a magic force field remains protected. Speak with Filaur of the Gray Pillar in the Dwarven Village and ask him where the last magic force field was known to exist.\\n	0										0										0										116103.00000000	-178407.00000000	-948.00000000	0																												0										35	0	3	Filaur of the Gray Pillar	0	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	7	
1	211	9	Trial of the Challenger	Protect the Magic Force Field	Gray Pillar Member Filaur of the Dwarven Village has informed you that he has investigated the Abandoned Coal Mines that has recently been emitting an evil energy, and he has discovered the Queen of the Succubus. Is this Succubus Queen the mastermind behind all the conspirators? Go to the Abandoned Coal Mines, the source of the evil energy that can break the fantasy!\\n\\nMonster to Hunt - Succubus Queen\\n	0										0										0										176895.00000000	-185542.00000000	-3720.00000000	0																												0										35	0	3	Abandoned Coal Mines	1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	8	
1	211	10	Trial of the Challenger	Raldo's Reappearance	At the death of the Succubus Queen, Raldo reappears. Speak with him.\\n	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										35	0	3		1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	9	
1	211	-1	Trial of the Challenger			0										0										0										0.00000000	0.00000000	0.00000000	0																												0										35	0	3		1	1	1	1	30644	19831.00000000	144514.00000000	-3098.00000000	Warrior, Elven Knight, Palus Knight, Orc Monk, Orc Raider 	Many Warriors seek the challenger's mark as proof of their valor. A conspiracy of darkness surrounds the mark.	5		1	19	32	47	45																																																																																																																																	0			0	0	0	1	3	1	15623		1	111800		0		1	10	
1	212	1	Trial of Duty	Finding Sir Aron Tanford	Sometimes, being a mere Knight just isn't enough. Knights who wish to advance should find Sir Aron Tanford south of the Wastelands and undergo the Trial of Duty. \\n	0										0										0										-6774.00000000	202086.00000000	-3649.00000000	0																												0										35	0	3	Sir Aron Tanford	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	0	
1	212	2	Trial of Duty	Spirit of Sir Herod	A true Knight must always seek to restore honor when possible. Sir Herod, after betraying his troops and dying in disgrace, has been resurrected as an evil spirit. Kill the Undead skeletons that haunt the Wastelands and you'll meet him. You must destroy him with the Old Knight Wword in order to restore his honor. Return to Sir Aron Tanford when you've finished off Sir Herod.\\n\\nMonsters to Hunt - Skeleton Marauder, Skeleton Raider and Ghost of Sir Herod\\n	1	2635									1	0									1	1									-9981.00000000	182216.00000000	-4192.00000000	1	-9981.00000000									182216.00000000									-4192.00000000									1	2									35	0	3	Wastelands	1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	1	
1	212	3	Trial of Duty	Return to Sir Aron Tanford	You've obtained the Knight's Tears. Deliver them to Sir Aron Tanford.\\n	0										0										0										-6774.00000000	202086.00000000	-3649.00000000	0																												0										35	0	3	Sir Aron Tanford	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	2	
1	212	4	Trial of Duty	Toward the Second Trial	Unfortunately, Sir Herod was beyond redemption. That can't be helped now. Speak with Sir Kiel Nighthawk in the Dark Elf Guild of the Town of Dion to receive your second mission.\\n	0										0										0										17220.00000000	146554.00000000	-3084.00000000	0																												0										35	0	3	Sir Kiel Nighthawk	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	3	
1	212	5	Trial of Duty	Report of Sir Talianus	There's been a vicious massacre in Dion! Sir Talianus's report  for the King was ripped up and his soldiers have become Undead! Obtain the torn pieces of the report from the Undead in the Dion Execution Grounds and restore the report of Sir Talianus.\\n\\nMonsters to Hunt - Strains, Ghouls\\n	1	2639									1	0									1	1									48512.00000000	147312.00000000	-3401.00000000	1	48512.00000000									147312.00000000									-3401.00000000									1	2									35	0	3	Execution Grounds	1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	4	
1	212	6	Trial of Duty	To Sir Kiel Nighthawk	You've restored the report of Sir Talianus. Now take it to Sir Kiel Nighthawk in the Town of Dion.\\n	0										0										0										17220.00000000	146554.00000000	-3084.00000000	0																												0										35	0	3	Sir Kiel Nighthawk	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	5	
1	212	7	Trial of Duty	Eternal Return for Sir Talianus	Take this report, find the spirit of Sir Talianus and promise to submIt to the King on his behalf. This will allow his spirit to at last rest in peace. Meet the spirit of Sir Talianus by destroying the Hangman Tree that suppresses his soul.\\n\\nMonster to Hunt -  Hangman Tree\\n	0										0										0										48512.00000000	147312.00000000	-3401.00000000	0																												0										35	0	3	Execution Grounds	1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	6	
1	212	8	Trial of Duty	Meeting with Sir Talianus	The seal that suppressed Sir Talianus has been broken. Speak with his ghost.\\n	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										35	0	3		1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	7	
1	212	9	Trial of Duty	Huge Atonement	Sir Talianus asks you to deliver his report to the King. His spirit can't rest in peace until his sins are redeemed and justice is restored to the land of Dion. Return to Sir Kiel Nighthawk and tell him what you've learned.\\n	0										0										0										17220.00000000	146554.00000000	-3084.00000000	0																												0										35	0	3	Sir Kiel Nighthawk	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	8	
1	212	10	Trial of Duty	A Knight in Hunters Village	Sir Kiel offers to investigate the matters regarding Sir Talianus. He tells you go to Hunters Village and meet with Sir Isael Silvershadow to receive your next orders.\\n	0										0										0										115791.00000000	75867.00000000	-2714.00000000	0																												0										35	0	3	Sir Isael Silvershadow	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	9	
1	212	11	Trial of Duty	Militia's Articles	Isael Silvershadow asks you to bring back the belongings of a militia who died defending the territory. Destroy the Leto Lizardmen on the Plains of the Lizardmen and collect 20 Militias Articles.\\n	1	2641									1	0									1	20									96789.00000000	77585.00000000	-3624.00000000	0																												0										35	0	3	Plains of the Lizardmen	1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	10	
1	212	12	Trial of Duty	Return to Isael	Take the 20 Militia's Articles you've collected to Isael.\\n	0										0										0										115791.00000000	75867.00000000	-2714.00000000	0																												0										35	0	3	Sir Isael Silvershadow	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	11	
1	212	13	Trial of Duty	Toward  Giran Castle Town	At last, the families of the brave soldiers can say goodbye to their loved ones. Grand Master Hannavalt sends word to Isael asking him to send you to Priest Dustin in Giran Castle Town one more time.\\n	0										0										0										86912.00000000	148802.00000000	-3392.00000000	0																												0										35	0	3	Priest Dustin	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	12	
1	212	14	Trial of Duty	The Bones of  Leon Athebaldt	Priest Dustin tells you the story of Leon Athebaldt, the protector of the will of Einhasad. He asks that you kill the Breka Orc Overlord and retrieve Sir Athebaldt's bones from around his neck. Find the Overlord in the Breka Stronghold.\\n\\nMonster to Hunt -  Breka Orc Overlord\\n	3	2643	2644	2645							3	0	0	0							3	1	1	1							81008.00000000	124048.00000000	-2250.00000000	0																												0										35	0	3	Breka's Stronghold	1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	13	
1	212	15	Trial of Duty	Return to Dustin	You've retrieved the bones of Sir Leon Athebaldt. Now return to Priest Dustin.\\n	0										0										0										86912.00000000	148802.00000000	-3392.00000000	0																												0										35	0	3	Priest Dustin	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	14	
1	212	16	Trial of Duty	In Search of Sir Collin Windawood	When you return with the bones of Leon Athebaldt, Dustin asked you to take them to Sir Collin Windawood, Leon's uncle.  He's an archon on Talking Island.\\n	0										0										0										-100332.00000000	238019.00000000	-3573.00000000	0																												0										35	0	3	Sir Colin Windawood	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	15	
1	212	17	Trial of Duty	Return to Priest Dustin Again	Sir Collin Windawood asks you to deliver his letter of gratitude to Priest Dustin. \\n	0										0										0										86912.00000000	148802.00000000	-3392.00000000	0																												0										35	0	3	Priest Dustin	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	16	
1	212	18	Trial of Duty	Return to Hannavalt	Priest Dustin thanks you and gives you a letter describing your efforts. Take it to Grand Master Hannavalt. \\n	0										0										0										85655.00000000	146471.00000000	-3399.00000000	0																												0										35	0	3	Grand Master Hannavalt	0	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	17	
1	212	-1	Trial of Duty			0										0										0										0.00000000	0.00000000	0.00000000	0																												0										35	0	3		1	1	1	1	30109	85655.00000000	146471.00000000	-3399.00000000	Human Knight, Elven Knight, Palus Knight	Why do Knights fight? For personal gain or public acclaim? This question must be answered by all who are called to knighthood!	3		4	19	32																																																																																																																																			0			0	0	0	16	3	1	15623		1	92450		0		1	18	
1	213	1	Trial of the Seeker	Formerly Known as Hawkeye	Mutant evil spirits threaten the kingdom. The guild has decided to begin a secret investigation into their activities. Only Seekers can accomplish this task. You must find someone to help you. The letter describes that person.\\n	0										0										0										19708.00000000	144780.00000000	-3088.00000000	0																												0										35	0	3	???	1	1	1	1	30106	85234.00000000	146634.00000000	-3399.00000000	Rogue, Elven Scout, Assassin	The peace of the kingdom is threatened by mutant evil spirits. The Seeker Guild wants to conduct secret reconnaissance to find out what they're up to. It's a tough, dangerous job. Are you certain that you're prepared to follow the Path of the Seeker?	3		7	22	35																																																																																																																																			0			0	0	0	16	3	1	15623		1	116100		0		1	0	
1	213	2	Trial of the Seeker	Mutant Evil Spirits in the Execution Grounds	Master Terry is concerned about the increasing number of mutants in the area and asks you to hunt the Neer Ghoul Berserker on the Execution Grounds near the village.\\n\\nMonster to Hunt -  Neer Ghoul Berserker\\n	1	2653									1	0									1	1									53269.00000000	151567.00000000	-2457.00000000	1	53269.00000000									151567.00000000									-2457.00000000									1	3									35	0	3	Execution Grounds	1	1	1	1	30106	85234.00000000	146634.00000000	-3399.00000000	Rogue, Elven Scout, Assassin	The peace of the kingdom is threatened by mutant evil spirits. The Seeker Guild wants to conduct secret reconnaissance to find out what they're up to. It's a tough, dangerous job. Are you certain that you're prepared to follow the Path of the Seeker?	3		7	22	35																																																																																																																																			0			0	0	0	16	3	1	15623		1	116100		0		1	1	
